datadate,account_value
20221005,1335923.170375741
20221006,1319514.9621946346
20221007,1291852.6996570064
20221010,1286286.5673764164
20221011,1279327.6431237727
20221012,1278048.3267950888
20221013,1283098.1830019825
20221014,1279308.6359240403
20221017,1289227.4105963581
20221018,1296291.807666289
20221019,1292686.5503569474
20221020,1292943.8636965624
20221021,1326157.7197703233
20221024,1324887.0561591021
20221025,1325660.8902823322
20221026,1324411.6704146257
20221027,1324043.0105521074
20221028,1324043.0105521074
20221031,1324043.0105521074
20221101,1324043.0105521074
20221102,1324043.0105521074
20221103,1324043.0105521074
20221104,1324043.0105521074
20221107,1324043.0105521074
20221108,1324043.0105521074
20221109,1324043.0105521074
20221110,1324043.0105521074
20221111,1324043.0105521074
20221114,1324043.0105521074
20221115,1324043.0105521074
20221116,1324043.0105521074
20221117,1324043.0105521074
20221118,1324043.0105521074
20221121,1324043.0105521074
20221122,1324043.0105521074
20221123,1324043.0105521074
20221125,1324043.0105521074
20221128,1324043.0105521074
20221129,1324043.0105521074
20221130,1324043.0105521074
20221201,1322748.430661284
20221202,1322549.5888159627
20221205,1322549.5888159627
20221206,1321224.1204886313
20221207,1321064.459214675
20221208,1324670.9959288475
20221209,1318640.4571169731
20221212,1332971.7080935356
20221213,1334704.635591781
20221214,1328578.7987802576
20221215,1327250.239265739
20221216,1324743.837705909
20221219,1324553.1635615458
20221220,1324448.4874922861
20221221,1328632.967238151
20221222,1328248.6448054425
20221223,1328248.6448054425
20221227,1328248.6448054425
20221228,1328248.6448054425
20221229,1328248.6448054425
20221230,1327569.0270281902
20230103,1326515.478255378
20230104,1320817.8077117074
