datadate,account_value
20180705,1569467.9994950262
20180706,1587146.2451755302
20180709,1607492.3918724563
20180710,1612814.6896662833
20180711,1599897.2879469688
20180712,1620559.1059540564
20180713,1631263.1443576743
20180716,1631206.1172054182
20180717,1641798.0213205763
20180718,1643657.1570595615
20180719,1636111.8577576664
20180720,1643366.613226729
20180723,1637910.9279558056
20180724,1653492.6390620105
20180725,1679075.8904207638
20180726,1687422.6096619708
20180727,1671522.1267374407
20180730,1647960.0374053197
20180731,1671519.3470698898
20180801,1670106.4856912352
20180802,1674261.5278330352
20180803,1681052.9115458839
20180806,1682679.3042377154
20180807,1692312.2920133884
20180808,1691890.0682615726
20180809,1686110.9884699846
20180810,1672320.3578523719
20180813,1662935.2258460051
20180814,1670734.3416602141
20180815,1664323.0001227385
20180816,1679768.0483364111
20180817,1688977.2460787436
20180820,1692316.329289559
20180821,1695175.786696633
20180822,1689656.2124432798
20180823,1690697.170170121
20180824,1703191.0690768554
20180827,1724169.305629437
20180828,1725767.237171826
20180829,1735556.0062142303
20180830,1729147.5788418548
20180831,1732124.3684268766
20180904,1723886.8545607708
20180905,1713063.908156718
20180906,1719641.353599999
20180907,1710177.8151083
20180910,1721051.7489337164
20180911,1729584.3439532134
20180912,1722166.4318784452
20180913,1739766.0230087286
20180914,1743542.28909105
20180917,1736302.312397908
20180918,1755325.9318010528
20180919,1757164.2545209662
20180920,1777232.9346877716
20180921,1782460.4771358
20180924,1769240.1731491133
20180925,1763996.697138928
20180926,1758610.9651724363
20180927,1763082.942033181
20180928,1764146.5213042495
20181001,1775112.4013816344
20181002,1777276.5487701613
