datadate,reward
20160105,-281.0212176857749
20160106,-2657.0617410776904
20160107,-4960.958937507588
20160108,-2583.778404750745
20160111,1521.7892953129485
20160112,1864.727443382144
20160113,-11156.776318447199
20160114,5733.468711051857
20160115,-12555.406888458296
20160119,2202.336816072231
20160120,-9786.131793478038
20160121,1716.214654933894
20160122,11836.620184103027
20160125,-13631.55715886876
20160126,10569.496219448163
20160127,-9659.013689636253
20160128,3888.1633707600413
20160129,30172.561504722573
20160201,-364.6452020111028
20160202,-19264.756430957816
20160203,4891.849785896367
20160204,7573.969411182334
20160205,-11663.506910949713
20160208,-24663.84074798203
20160209,1188.6811858749716
20160210,-566.94092996791
20160211,-23238.718700180063
20160212,23327.720494033885
20160216,15717.074251174927
20160217,17555.999917943962
20160218,-4229.663653087686
20160219,1910.241540222196
20160222,14579.187598798773
20160223,-10093.615804689354
20160224,2364.753176952363
20160225,14496.104318786529
20160226,-1011.2487915229285
20160229,-7694.435148738907
20160301,25778.951668031747
20160302,-1016.2244582615094
20160303,4431.253679750487
20160304,3073.2238914946793
20160307,-4489.7277126197005
20160308,-9018.412726215436
20160309,-1259.8542788390769
20160310,1631.6720993728377
20160311,18413.84896897315
20160314,-252.24374014278874
20160315,-1399.1455110092647
20160316,2197.377180042211
20160317,11117.456323623774
20160318,13584.421132656047
20160321,45.14154033665545
20160322,-5912.742322605103
20160323,-3016.2846198845655
20160324,-483.54873420717195
20160328,3254.8397769012954
20160329,7938.913665737258
20160330,6778.454944215715
20160331,2063.5229046554305
20160401,14456.566057819407
20160404,-6210.270257949829
20160405,-15498.857745651389
20160406,4844.594068241306
20160407,-19257.572256088257
20160408,109.93053656769916
20160411,2345.809669021517
20160412,10043.975133415312
20160413,17989.160616481677
20160414,4026.4421530570835
20160415,-5536.5296194572
20160418,5366.23838300514
20160419,2261.9287756308913
20160420,12074.616416097619
20160421,-3369.7659448145423
20160422,1710.210905160755
20160425,-5159.315718805185
20160426,5412.655855117831
20160427,1242.5845536994748
20160428,-16309.892609626753
20160429,-4821.584122165805
20160502,9951.183209844632
20160503,-10584.973358970601
20160504,-8107.8464431762695
20160505,-711.3537406921387
20160506,-307.3183135986328
20160509,276.77843255223706
20160510,16000.06725731655
20160511,-16023.469417533837
20160512,-2909.060837806668
20160513,-14066.834266422316
20160516,9129.059619903564
20160517,-10878.715909809107
20160518,11789.37642749981
20160519,-14371.262948068557
20160520,5667.419847610407
20160523,797.0124655952677
20160524,15337.874452400254
20160525,12409.272877704585
20160526,-6428.588069732767
20160527,5188.256959915161
20160531,-3177.4693142108154
20160601,1734.015440250514
20160602,3812.9222957228776
20160603,-9179.848574035568
20160606,5331.00605709455
20160607,-4409.294414520264
20160608,4211.366770801367
20160609,-4632.1668042410165
20160610,-8056.16424399754
20160613,-7370.477138298098
20160614,-9189.25075523369
20160615,-1990.9656951713841
20160616,3451.6573358115274
20160617,-4813.51271942514
20160620,9329.941180751659
20160621,2863.724475853145
20160622,-2253.309941696236
20160623,19937.092649064958
20160624,-52199.33977887151
20160627,-18747.885215194663
20160628,15338.73706331628
20160629,21603.46985665895
20160630,8904.95021559915
20160701,777.4861002082471
20160705,-11538.457053649938
20160706,1920.1944263611222
20160707,2264.34680149646
20160708,19941.392692968482
20160711,6695.197540363297
20160712,16688.54980012891
20160713,4699.292573928833
20160714,19511.36943435669
20160715,-3828.060705427313
20160718,6337.926425872836
20160719,-4090.863021850586
20160720,4878.417980329599
20160721,-9592.408098220825
20160722,4476.682224296499
20160725,-1789.0343958644662
20160726,244.3871292762924
20160727,-1592.1046199798584
20160728,391.39972425461747
20160729,-6487.790621879511
20160801,-146.4406764297746
20160802,-9522.013985742582
20160803,7947.653848478338
20160804,756.2445335388184
20160805,17412.182500701863
20160808,1062.5357081452385
20160809,1279.1548423480708
20160810,-2640.4620337600354
20160811,9835.03116844548
20160812,-4440.512095605722
20160815,8835.598220825195
20160816,-2893.432983005652
20160817,1154.0794455681462
20160818,1920.5325926474761
20160819,2458.322355510667
20160822,765.8878144379705
20160823,685.362667680718
20160824,-6881.912613658933
20160825,-2534.18466898147
20160826,-2616.4057698058896
20160829,6227.393890380859
20160830,7949.613434110535
20160831,-1713.8657345047686
20160901,523.9821280594915
20160902,5189.18293147278
20160906,-1178.9921059398912
20160907,3725.724311277503
20160908,4605.474072633544
20160909,-21264.37026183307
20160912,14210.266883016564
20160913,-20701.404519531177
20160914,-4180.659498558147
20160915,11550.697137151845
20160916,-5388.499621143332
20160919,-58.200365165714175
20160920,-196.72464897157624
20160921,6600.751974502578
20160922,7007.563874608837
20160923,-12927.231256303843
20160926,-17259.639027164318
