datadate,reward
20160105,-191.78653402323835
20160106,-1553.8251447620569
20160107,-3248.025516187772
20160108,-1384.5824422931764
20160111,466.9102865563473
20160112,2198.595602788613
20160113,-6913.438176931348
20160114,3538.56826969923
20160115,-7307.714385126135
20160119,1707.8085767748998
20160120,-3086.954974685912
20160121,138.1556753901532
20160122,2584.273482789751
20160125,-5780.476523182238
20160126,5910.085861718864
20160127,-2978.604789632722
20160128,2457.8954518070677
20160129,7529.763236854575
20160201,-599.7951671906048
20160202,-7099.642295898753
20160203,3738.35921567888
20160204,1398.4829663849669
20160205,-6521.263966539293
20160208,-3987.553862693836
20160209,493.9729288960807
20160210,-2591.1512278576847
20160211,-5158.08682196436
20160212,7110.248919481412
20160216,7036.909667848842
20160217,7772.052754237899
20160218,-2774.488337411778
20160219,-555.7768400534987
20160222,8741.894197370624
20160223,-7262.3573179836385
20160224,1235.8038166274782
20160225,7414.897843385697
20160226,-536.8280969677726
20160229,-3715.6313603611197
20160301,15313.847993396805
20160302,-1621.941586042405
20160303,2952.4917364006396
20160304,1388.525540285278
20160307,1204.6207657965133
20160308,-5957.652331428602
20160309,723.0088641549228
20160310,468.7863309440436
20160311,11297.447787559475
20160314,1643.1491790332366
20160315,-1185.871348117711
20160316,1029.6057154349983
20160317,7512.006123903324
20160318,8847.022339973482
20160321,1512.2229062041733
20160322,-1828.3426315821707
20160323,-3190.0678930206923
20160324,-1975.137304004631
20160328,515.1512835692847
20160329,4817.955509895342
20160330,1312.6630567666143
20160331,-3405.507954376284
20160401,6941.235791267478
20160404,-4247.386542915367
20160405,-6901.950624746387
20160406,6982.626054245047
20160407,-11250.119153787615
20160408,56.761696310015395
20160411,-794.5883586406708
20160412,8774.884235641453
20160413,12724.517887012567
20160414,629.6245794182178
20160415,-2606.6902592736296
20160418,7325.724744142499
20160419,8819.848645269405
20160420,6278.307402835926
20160421,-4200.392958709737
20160422,2345.453351690201
20160425,-549.4376534633338
20160426,1219.316046856111
20160427,1857.689788953634
20160428,-10450.073008819483
20160429,-4046.3859107627068
20160502,5647.544856183929
20160503,-3742.2479928627145
20160504,-5331.464428384788
20160505,2601.2697952652816
20160506,2901.9551667040214
20160509,961.2570216942113
20160510,11815.361216337187
20160511,-15568.137243171688
20160512,-902.3612399252597
20160513,-9883.270357761416
20160516,9445.618862487725
20160517,-8225.395753013552
20160518,-1079.5162890052889
20160519,-6920.804521526326
20160520,2771.0831603241386
20160523,-1688.043073564535
20160524,9109.25297929754
20160525,7951.699702076148
20160526,-1352.0941501064226
20160527,3089.8490670623723
20160531,-7370.122975074919
20160601,327.450350769097
20160602,5167.057513339911
20160603,263.05732368677855
20160606,10794.618945266586
20160607,-1365.1673790891655
20160608,7031.43368119793
20160609,1450.0174016000237
20160610,-6996.054329252103
20160613,-5465.681215503719
20160614,-543.1338375550695
