datadate,reward
20160105,-105.7313461303711
20160106,-2734.932247924735
20160107,-6083.416114425636
20160108,-2869.3400449752808
20160111,3472.0342512127245
20160112,3018.902745437692
20160113,-16148.307819747832
20160114,6938.565618896624
20160115,-16206.303770256112
20160119,3612.036416435265
20160120,-15888.669385230984
20160121,5927.182355346624
20160122,6471.148761400254
20160125,-8783.158480201731
20160126,12636.879411907168
20160127,-5153.1201247653225
20160128,7767.002224094351
20160129,22398.364303176873
20160201,2331.296993843047
20160202,-18140.276946617058
20160203,226.08425356296357
20160204,326.91758659738116
20160205,-16110.988721847534
20160208,-14722.39063835144
20160209,1240.9632930755615
20160210,-2558.089029312134
20160211,-15870.181447982788
20160212,19423.065181732178
20160216,12001.320770263672
20160217,11120.911283493042
20160218,976.078556060791
20160219,1565.3222332000732
20160222,11624.639715194702
20160223,-8358.982255935669
20160224,4797.665811538696
20160225,14574.265071868896
20160226,-5076.804439544678
20160229,-6132.49196434021
20160301,19705.604454040527
20160302,1607.6109657287598
20160303,1000.326681137085
20160304,1570.9464721679688
20160307,-201.13633346557617
20160308,437.6606864929199
20160309,639.13498878479
20160310,1781.0465564727783
20160311,14293.451904296875
20160314,1721.6015281677246
20160315,1079.7335147857666
20160316,2899.7960777282715
20160317,7587.544454574585
20160318,6042.403186798096
20160321,2366.4517879486084
20160322,-3273.115451812744
20160323,-3644.2670574188232
20160324,-244.08030319213867
20160328,1037.3380851745605
20160329,8623.902578353882
20160330,4809.296625137329
20160331,1289.796974182129
20160401,8779.577959060669
20160404,-3106.0723419189453
20160405,-7747.67820930481
20160406,3889.139181137085
20160407,-11153.762617111206
20160408,1480.1795616149902
20160411,-1894.2658004760742
20160412,7821.917873382568
20160413,9167.938865661621
20160414,1780.187110900879
20160415,107.24067115783691
20160418,6633.1803188323975
20160419,-414.59337615966797
20160420,2588.6951236724854
20160421,-9251.350259780884
20160422,628.8361911773682
20160425,20.974205017089844
20160426,-735.9473133087158
20160427,3551.4072303771973
20160428,-12553.515684127808
20160429,-2102.3537368774414
20160502,8980.301921844482
20160503,-9146.962070465088
20160504,-3727.8656940460205
20160505,267.1387481689453
20160506,4837.199504852295
20160509,53.4670295715332
20160510,14088.90214729309
20160511,-12234.390279769897
20160512,1628.6192092895508
20160513,-9686.774951934814
20160516,7285.1649742126465
20160517,-13672.344236373901
20160518,2428.8283462524414
20160519,-8781.329898834229
20160520,2538.8916397094727
20160523,-2511.118543624878
20160524,13501.336023330688
20160525,7403.3639125823975
20160526,-221.0940055847168
20160527,2894.4322872161865
20160531,-2148.588954925537
20160601,-708.6585998535156
20160602,3131.514232635498
20160603,-6568.176000595093
20160606,2949.6622791290283
20160607,-824.2969264984131
20160608,2102.0439682006836
20160609,-285.535249710083
20160610,-5297.38591003418
20160613,-7529.117969512939
20160614,-8430.609428405762
20160615,-789.3748779296875
20160616,5405.891098022461
20160617,-4402.975173950195
20160620,7884.051500320435
20160621,2090.2776165008545
20160622,-3959.48233795166
20160623,13225.35140991211
20160624,-35190.98046684265
20160627,-14388.469898223877
20160628,17560.51406478882
20160629,16500.24624824524
20160630,15176.971179962158
20160701,2289.106945037842
20160705,-5372.4607009887695
20160706,6429.411922454834
20160707,-285.0988998413086
20160708,13950.831998825073
20160711,5312.707080841064
20160712,8044.238719940186
20160713,2275.2453289031982
20160714,9715.93180847168
20160715,-1875.5916442871094
20160718,2233.5231342315674
20160719,1496.8271503448486
20160720,4719.714973449707
20160721,-4959.58881187439
20160722,5181.213598251343
20160725,-493.7211971282959
20160726,-5112.060529708862
20160727,-6801.762823104858
20160728,1114.2473373413086
20160729,-3292.227958679199
20160801,-17.28975486755371
20160802,-6707.733680725098
20160803,1889.233564376831
20160804,740.4343299865723
20160805,16299.30737876892
20160808,-2189.7988986968994
20160809,-223.90140914916992
20160810,-1771.2571353912354
20160811,9103.226099014282
20160812,-3387.8055267333984
20160815,1894.2762393951416
20160816,-7246.548955917358
20160817,1743.7284698486328
20160818,739.1209144592285
20160819,-2273.5354347229004
20160822,-1607.3120040893555
20160823,1771.768835067749
20160824,-3793.2230682373047
20160825,-229.995698928833
20160826,-3428.169153213501
20160829,7016.452032089233
20160830,616.4740505218506
20160831,-610.6770458221436
20160901,54.34843635559082
20160902,3121.340660095215
20160906,2251.955430984497
20160907,-312.8341808319092
20160908,-5265.637903213501
20160909,-21972.19992828369
20160912,13780.370662689209
20160913,-17682.19418334961
20160914,-3676.4632606506348
20160915,10113.865139007568
20160916,-7423.195915222168
20160919,-625.8299751281738
20160920,1785.7591648101807
20160921,8890.530378341675
20160922,5702.266241073608
20160923,-8134.829875946045
20160926,-12855.16053199768
20160927,10959.566080093384
20160928,-325.66186904907227
20160929,-12548.14908027649
20160930,7985.0804080963135
20161003,-2982.6506519317627
20161004,-3492.9472007751465
20161005,6116.619922637939
20161006,-375.75653648376465
20161007,-398.0119209289551
20161010,4251.035390853882
20161011,-13306.013315200806
20161012,3809.605537414551
20161013,-1330.966464996338
20161014,1389.9500942230225
20161017,-4930.324756622314
20161018,-618.4852237701416
20161019,3885.589557647705
20161020,-1483.6416835784912
20161021,1359.4655838012695
20161024,4720.166124343872
20161025,-3281.1923637390137
20161026,584.925127029419
20161027,1282.0601234436035
20161028,-1577.1803016662598
20161031,-207.50634574890137
20161101,-6578.3343505859375
20161102,-4665.658586502075
20161103,-1450.0047760009766
20161104,-1122.9495944976807
20161107,21217.530532836914
20161108,6770.935716629028
20161109,18925.66219139099
20161110,14642.821817398071
20161111,4243.631322860718
20161114,3111.224468231201
20161115,1741.9223155975342
20161116,-3117.0053634643555
20161117,7925.987001419067
20161118,-1417.875545501709
20161121,4391.583171844482
20161122,2513.308801651001
20161123,3083.075601577759
20161125,4158.082633972168
20161128,-1329.7758255004883
20161129,-356.2185306549072
20161130,-1144.7225379943848
20161201,5637.61443901062
20161202,-1823.4599418640137
20161205,6974.341915130615
20161206,2360.858039855957
20161207,19594.136253356934
20161208,5137.404298782349
20161209,8807.114461898804
20161212,734.4272499084473
20161213,9317.881956100464
20161214,-3116.8248195648193
20161215,3468.555772781372
20161216,-3389.4464950561523
20161219,1896.655725479126
20161220,7392.272497177124
20161221,-3000.7831707000732
20161222,-3328.203664779663
20161223,141.84990692138672
20161227,715.2889728546143
20161228,-5278.28461265564
20161229,-1360.001865386963
20161230,-3244.8186531066895
20170103,6034.108652114868
20170104,5052.958047866821
20170105,-4337.9247188568115
20170106,5403.597770690918
20170109,-4689.079341888428
20170110,-1728.1212844848633
20170111,5588.505405426025
20170112,-2616.760278701782
20170113,-714.3934135437012
20170117,-4375.978862762451
20170118,-1086.8538284301758
20170119,-6912.497039794922
20170120,6175.523063659668
20170123,1019.1322975158691
20170124,3022.7144775390625
20170125,6342.860292434692
20170126,2234.933298110962
20170127,-751.1601753234863
20170130,-5282.8365268707275
20170131,-6784.131196975708
20170201,-2535.744300842285
20170202,2717.353132247925
20170203,15537.417686462402
20170206,-1500.0315132141113
20170207,2042.4492149353027
20170208,60.555503845214844
20170209,8237.59257888794
20170210,6463.418125152588
20170213,5866.701082229614
20170214,7563.190473556519
20170215,5081.44744682312
20170216,1022.1641540527344
20170217,5050.073160171509
20170221,5528.35164642334
20170222,1784.4480590820312
20170223,2315.483263015747
20170224,550.5404357910156
20170227,-2381.894613265991
20170228,-1034.1485424041748
20170301,17288.530841827393
20170302,-5464.353710174561
20170303,-161.78912353515625
20170306,-3863.0771293640137
20170307,-2086.515531539917
20170308,-854.0928726196289
20170309,425.95673751831055
20170310,594.6591548919678
20170313,-1890.991683959961
20170314,302.5498752593994
20170315,4029.5621604919434
20170316,2179.9264278411865
20170317,-3812.709238052368
20170320,-2987.707042694092
20170321,-15673.53134727478
20170322,-4160.534700393677
20170323,979.2296409606934
20170324,-3613.9470748901367
20170327,-3833.1911792755127
20170328,7899.144491195679
20170329,-3940.6893062591553
20170330,4212.876811981201
20170331,-2122.046148300171
20170403,-1663.9790649414062
20170404,569.3143444061279
20170405,-2268.7497482299805
20170406,1040.7692127227783
20170407,-1134.4660625457764
20170410,465.2434329986572
20170411,-375.1772003173828
20170412,-1725.8530712127686
20170413,-7637.37225151062
20170417,11227.895109176636
20170418,-14327.144933700562
20170419,-9851.188451766968
20170420,10804.705221176147
20170421,-1974.6542587280273
20170424,13633.43614578247
20170425,12544.702226638794
20170426,1637.9227333068848
20170427,1868.7221965789795
20170428,-4887.511577606201
20170501,-577.1339874267578
20170502,1940.9584827423096
20170503,2150.7034435272217
20170504,1600.9985027313232
20170505,-394.55710792541504
20170508,-1143.0493297576904
20170509,-1962.900161743164
20170510,1935.2078800201416
20170511,-4008.165084838867
20170512,-1745.3838138580322
20170515,7508.504055023193
20170516,4798.741575241089
20170517,-23028.151523590088
20170518,3975.668550491333
20170519,4806.645580291748
20170522,3391.657609939575
20170523,3756.4145889282227
20170524,6989.458917617798
20170525,5492.466781616211
20170526,-1307.7371501922607
20170530,-3766.4308795928955
20170531,-3486.3867721557617
20170601,10553.019756317139
20170602,3238.9226303100586
20170605,354.1287307739258
20170606,-3781.3890285491943
20170607,1827.0023746490479
20170608,66.37509727478027
20170609,7738.792158126831
20170612,-2841.256601333618
20170613,5711.9449672698975
20170614,8372.73832321167
20170615,-3497.73468208313
20170616,-566.5243530273438
20170619,9127.759227752686
20170620,-848.2716770172119
20170621,-2937.1231536865234
20170622,-1227.212589263916
20170623,-5330.452777862549
20170626,4311.977647781372
20170627,-4671.584064483643
20170628,6482.559774398804
20170629,-8276.597803115845
20170630,4991.706741333008
20170703,7449.315147399902
20170705,-1429.4285583496094
20170706,-8350.312284469604
20170707,5673.011974334717
20170710,-2599.765312194824
20170711,-2141.773145675659
20170712,8228.521123886108
20170713,2909.1397247314453
20170714,1670.4442806243896
20170717,572.7360248565674
20170718,-6803.178359985352
20170719,-1139.1468029022217
20170720,-4776.170082092285
20170721,-2455.2497692108154
20170724,-9909.152896881104
20170725,13250.977216720581
20170726,-5694.289459228516
20170727,2052.1580905914307
20170728,4458.122863769531
20170731,4388.609539031982
20170801,3130.6401596069336
20170802,352.12948989868164
20170803,-40.16793251037598
20170804,6838.69034576416
20170807,515.1390514373779
20170808,-2076.9382133483887
20170809,2101.0308322906494
20170810,-9019.80071258545
20170811,-285.3794746398926
20170814,7945.9483432769775
20170815,-3465.9974517822266
20170816,5316.479082107544
20170817,-17303.315505981445
20170818,-6940.292816162109
20170821,795.0551433563232
20170822,8613.935186386108
20170823,-4302.390384674072
20170824,-2462.993625640869
20170825,3176.0019187927246
20170828,-3437.017038345337
20170829,1320.0738697052002
20170830,2118.9488735198975
20170831,4782.838191986084
20170901,334.4160976409912
20170905,-16852.134765625
20170906,5563.270668029785
20170907,-605.1013011932373
20170908,3778.739641189575
20170911,14663.78860282898
20170912,3595.8259601593018
20170913,2062.841329574585
20170914,688.7086219787598
20170915,91.51775741577148
20170918,2064.0429763793945
20170919,3852.758331298828
20170920,3701.3026237487793
20170921,-3215.7234325408936
20170922,1158.9835720062256
20170925,-2782.6684894561768
20170926,-2225.8922901153564
20170927,3301.306613922119
20170928,5040.71510887146
20170929,1860.502275466919
20171002,8087.708568572998
20171003,4348.246671676636
20171004,1056.3509521484375
20171005,10810.821115493774
20171006,1033.322504043579
20171009,-1709.4554443359375
20171010,3793.772542953491
20171011,3468.7553119659424
20171012,-1785.594446182251
20171013,1620.6328983306885
20171016,4704.654333114624
20171017,-2035.4552974700928
20171018,17883.077117919922
20171019,5120.070659637451
20171020,8375.78256034851
20171023,-3475.190382003784
20171024,-1439.7355480194092
20171025,-5900.87243270874
20171026,6212.449565887451
20171027,670.7976779937744
20171030,-6962.29123878479
20171031,1737.287031173706
20171101,2824.6547889709473
20171102,4078.451171875
20171103,-780.7891845703125
20171106,-2848.28208732605
20171107,-3895.2660522460938
20171108,4417.750692367554
20171109,-6920.587255477905
20171110,-2589.5944290161133
20171113,225.41775131225586
20171114,2527.940103530884
20171115,-7430.218946456909
20171116,8335.493354797363
20171117,-5048.561813354492
20171120,3420.2407150268555
20171121,8072.9078006744385
20171122,-4048.9136867523193
20171124,598.014612197876
20171127,3951.4803009033203
20171128,16992.968477249146
20171129,6706.343191146851
20171130,16741.137102127075
20171201,4705.989444732666
20171204,2800.08455657959
20171205,-2608.347412109375
20171206,-4078.26296043396
20171207,1412.7687492370605
20171208,7858.577877044678
20171211,2970.4837970733643
20171212,11638.844692230225
20171213,-685.073657989502
20171214,-5342.116424560547
20171215,10219.002540588379
20171218,6385.642501831055
20171219,-4030.3266067504883
20171220,-3834.359977722168
20171221,4902.9549350738525
20171222,-3638.0386848449707
20171226,1987.6316204071045
20171227,836.1235885620117
20171228,2920.7311935424805
20171229,-5907.195682525635
20180102,-1398.1722660064697
20180103,4105.374048233032
20180104,12832.109972000122
20180105,4884.215898513794
20180108,-3349.013473510742
20180109,6428.691526412964
20180110,-307.73473930358887
20180111,4808.451328277588
20180112,9882.729776382446
20180116,2404.4456748962402
20180117,8841.834396362305
20180118,-4431.663887023926
20180119,7331.4272174835205
20180122,12779.749114990234
20180123,4149.325527191162
20180124,9228.338914871216
20180125,7057.330821990967
20180126,11225.569101333618
20180129,-4051.404083251953
20180130,-19265.23049736023
20180131,-2417.8268394470215
20180201,4220.226343154907
20180202,-37619.365438461304
20180205,-65747.82271003723
20180206,27695.61501121521
20180207,-1020.7953186035156
20180208,-61118.64912605286
20180209,22033.2469997406
20180212,17179.053972244263
20180213,39.409284591674805
20180214,15128.327520370483
20180215,16040.94666671753
20180216,1371.4501571655273
20180220,-16178.23189163208
20180221,-8419.460514068604
20180222,4029.756711959839
20180223,21477.025316238403
20180226,18986.045015335083
20180227,-20667.131380081177
20180228,-17481.160011291504
20180301,-20835.51251411438
20180302,-4471.098741531372
20180305,17501.83355331421
20180306,1842.0407810211182
20180307,-3403.213722229004
20180308,8865.68991470337
20180309,25467.568698883057
20180312,-3041.6606063842773
20180313,-11276.126058578491
20180314,-11281.679697036743
20180315,8778.091541290283
20180316,5783.528270721436
20180319,-21521.168117523193
20180320,4164.617832183838
20180321,-3847.8320693969727
20180322,-33428.05745315552
20180323,-26197.179706573486
20180326,39507.426961898804
20180327,-18240.148683547974
20180328,7854.3236293792725
20180329,9685.383407592773
20180402,-29706.141485214233
20180403,20150.143562316895
20180404,20992.737720489502
20180405,10245.827926635742
20180406,-29992.99934577942
20180409,5480.403612136841
20180410,14686.497236251831
20180411,-8996.65824508667
20180412,13903.911251068115
20180413,-6019.1689739227295
20180416,10781.602058410645
20180417,2864.1694011688232
20180418,-8982.32137298584
20180419,-99.04875564575195
20180420,-9832.97081375122
20180423,10.722545623779297
20180424,-15173.143115997314
20180425,-7055.8968715667725
20180426,19597.23285484314
20180427,4301.6468334198
20180430,-5952.453248977661
20180501,-8360.072381973267
20180502,-15657.51462173462
20180503,-7034.054822921753
20180504,18486.69717025757
20180507,583.6673316955566
20180508,-1427.7549953460693
20180509,9708.273937225342
20180510,10824.34780883789
20180511,7855.463659286499
20180514,-68.94606590270996
20180515,-10376.55382156372
20180516,1653.4075031280518
20180517,-5672.277181625366
20180518,-920.2575912475586
20180521,9674.097328186035
20180522,-5241.327226638794
20180523,2265.2744636535645
20180524,-1996.7672996520996
20180525,-1565.123794555664
20180529,-24455.948314666748
20180530,17846.154220581055
20180531,-12550.463409423828
20180601,10845.970987319946
20180604,14130.315370559692
20180605,-2881.657890319824
20180606,14072.000717163086
20180607,12747.912757873535
20180608,5717.7702922821045
20180611,-2324.652614593506
20180612,-828.168851852417
20180613,-3235.331647872925
20180614,-1894.8705921173096
20180615,-755.1604480743408
20180618,-5627.253305435181
20180619,-7219.381513595581
20180620,-6805.791885375977
20180621,-6576.858888626099
20180622,3954.9861125946045
20180625,-13844.366333007812
20180626,173.98372650146484
20180627,-14451.947828292847
20180628,8891.01888847351
20180629,5768.233875274658
20180702,2458.4828968048096
20180703,-5561.703300476074
20180705,9661.267667770386
20180706,7273.901290893555
20180709,14994.925283432007
20180710,5627.74556350708
20180711,-7217.892854690552
20180712,11216.893249511719
20180713,372.0718688964844
20180716,4632.689254760742
20180717,8704.513509750366
20180718,-399.10066986083984
20180719,-7417.196531295776
20180720,2140.8695335388184
20180723,3484.903274536133
20180724,8110.987087249756
20180725,9305.946779251099
20180726,925.581714630127
20180727,-1775.6574325561523
20180730,-1626.7063274383545
20180731,-476.8425407409668
20180801,-5782.307353973389
20180802,-4216.374965667725
20180803,9678.558582305908
20180806,2748.18438911438
20180807,5830.022462844849
20180808,2634.928493499756
20180809,-1537.1042556762695
20180810,-11062.298709869385
20180813,-9571.801183700562
20180814,5958.435682296753
20180815,265.2798538208008
20180816,18910.276557922363
20180817,3986.643383026123
20180820,11658.556341171265
20180821,2513.018335342407
20180822,-5145.9659061431885
20180823,-2997.879514694214
20180824,3863.2624740600586
20180827,14182.019075393677
20180828,518.0597171783447
20180829,4381.1460819244385
20180830,-9514.636636734009
20180831,188.97941780090332
20180904,-856.327278137207
20180905,2163.4159393310547
20180906,2311.542510986328
20180907,-2942.063144683838
20180910,7203.3724193573
20180911,6342.066656112671
20180912,-2079.944938659668
20180913,3469.321180343628
20180914,1281.9705410003662
20180917,-5275.3446254730225
20180918,9205.421045303345
20180919,7234.962009429932
20180920,14016.948724746704
20180921,6238.680294036865
20180924,-17922.185501098633
20180925,-2929.4519271850586
20180926,-7484.654653549194
20180927,542.6553401947021
20180928,-3003.7876415252686
20181001,7197.760141372681
20181002,-1605.4377346038818
20181003,-3747.312355041504
20181004,-8847.26026725769
20181005,-8366.532655715942
20181008,4471.376111984253
20181009,-2888.1937103271484
20181010,-39804.81607437134
20181011,-29060.04611968994
20181012,13759.997386932373
20181015,-3305.5206050872803
20181016,27517.95969390869
20181017,-4652.754076004028
20181018,-16401.110864639282
20181019,5649.188255310059
20181022,-10482.372764587402
20181023,8742.761354446411
20181024,-31473.301210403442
20181025,13817.383920669556
20181026,-19266.16195678711
20181029,-1359.9480113983154
20181030,24177.569229125977
20181031,7339.64860534668
20181101,8449.30739402771
20181102,2542.7713356018066
20181105,17482.921689987183
20181106,6534.638250350952
20181107,26311.447296142578
20181108,5653.318710327148
20181109,-13650.299602508545
20181112,-36232.275774002075
20181113,-1273.8687343597412
20181114,-8604.850355148315
20181115,6321.314643859863
20181116,9717.486801147461
20181119,-13260.570528030396
20181120,-31696.96488571167
20181121,-1424.566421508789
20181123,-5970.83572769165
20181126,21938.85461997986
20181127,5019.978183746338
20181128,29986.12184906006
20181129,-8900.770561218262
20181130,11044.248573303223
20181203,1729.5658740997314
20181204,-33698.12059593201
20181206,2478.8726711273193
20181207,-26737.262481689453
20181210,3262.0504627227783
20181211,-1307.636474609375
20181212,5982.743495941162
20181213,826.2042293548584
20181214,-30497.703649520874
20181217,-34393.3978767395
20181218,6836.235126495361
20181219,-14862.058002471924
20181220,-24480.067489624023
20181221,-19867.529273986816
20181224,-38395.025899887085
20181226,54734.555267333984
20181227,14864.163459777832
20181228,-5505.6049880981445
20181231,16533.416496276855
20190102,1162.558723449707
20190103,-24214.633617401123
20190104,38280.59135246277
20190107,6209.240951538086
