datadate,account_value
20200707,1410188.9379741077
20200708,1396195.8970506915
20200709,1378751.2550801963
20200710,1392008.0984131203
20200713,1394015.0124883957
20200714,1419111.7885674553
20200715,1425803.4728353196
20200716,1417781.8237056998
20200717,1415494.8693788338
20200720,1417373.3708327177
20200721,1426098.5029515189
20200722,1440428.6699051743
20200723,1422908.5562085551
20200724,1413513.2622997588
20200727,1412418.6857952862
20200728,1408745.7025782717
20200729,1413939.812541731
20200730,1402560.7282348003
20200731,1397729.2180483837
20200803,1415370.4426558514
20200804,1422922.6938701572
20200805,1455490.8467511672
20200806,1460282.369830429
20200807,1460152.341293394
20200810,1477538.3648319112
20200811,1475666.0673431626
20200812,1482478.8578954698
20200813,1473299.2616661892
20200814,1479820.441398901
20200817,1465531.9334703637
20200818,1462890.687193735
20200819,1457307.3416149693
20200820,1461789.713458578
20200821,1457822.1588996602
20200824,1493631.7010509549
20200825,1484967.1577407857
20200826,1484208.86662084
20200827,1496599.7688043232
20200828,1508602.784160101
20200831,1486775.5300126744
20200901,1490226.9629184017
20200902,1514740.5076862928
20200903,1475840.943006033
20200904,1476571.0852447415
20200908,1441567.945964758
20200909,1452547.435889084
20200910,1434016.650878559
20200911,1432582.6616212348
20200914,1432582.6616212348
20200915,1432582.6616212348
20200916,1432582.6616212348
20200917,1432582.6616212348
20200918,1432582.6616212348
20200921,1432582.6616212348
20200922,1432582.6616212348
20200923,1432582.6616212348
20200924,1432582.6616212348
20200925,1432582.6616212348
20200928,1432582.6616212348
20200929,1432582.6616212348
20200930,1432582.6616212348
20201001,1432582.6616212348
20201002,1432582.6616212348
