datadate,account_value
20230105,1686106.687039712
20230106,1711333.2557299375
20230109,1699247.2156426688
20230110,1707833.6859069203
20230111,1726353.290217948
20230112,1739474.7897901526
20230113,1747872.657359458
20230117,1717539.0054693595
20230118,1691796.235005603
20230119,1683031.0241414062
20230120,1692726.6799850073
20230123,1711148.423749778
20230124,1707349.1546396934
20230125,1706772.0587752524
20230126,1730819.4706443015
20230127,1714067.1894858542
20230130,1703700.7604487601
20230131,1726911.5766947928
20230201,1728589.5687773887
20230202,1728790.9630568686
20230203,1718516.8173220817
20230206,1710709.8718512717
20230207,1737904.0965521995
20230208,1725204.91427452
20230209,1707164.3355887595
20230210,1723262.667814559
20230213,1736065.822811431
20230214,1733966.5559046927
20230215,1739299.4141963187
20230216,1719617.8801158133
20230217,1711592.465837783
20230221,1677971.3635581199
20230222,1670518.883314437
20230223,1677834.0225909415
20230224,1669559.5551760856
20230227,1672636.7573970023
20230228,1646922.2532828513
20230301,1645275.3310367158
20230302,1645275.3310367158
20230303,1645275.3310367158
20230306,1645275.3310367158
20230307,1645275.3310367158
20230308,1645275.3310367158
20230309,1645275.3310367158
20230310,1645275.3310367158
20230313,1645275.3310367158
20230314,1645275.3310367158
20230315,1645275.3310367158
20230316,1645275.3310367158
20230317,1645275.3310367158
20230320,1645275.3310367158
20230321,1645275.3310367158
20230322,1645275.3310367158
20230323,1645275.3310367158
20230324,1645275.3310367158
20230327,1645275.3310367158
20230328,1645275.3310367158
20230329,1645275.3310367158
20230330,1645275.3310367158
20230331,1645275.3310367158
20230403,1645275.3310367158
20230404,1645275.3310367158
20230405,1645275.3310367158
