datadate,account_value
20220707,1391585.20735933
20220708,1391416.609959584
20220711,1390870.9755369881
20220712,1390815.66405161
20220713,1388565.677264409
20220714,1386212.4549536065
20220715,1393910.0250358856
20220718,1386790.3769193925
20220719,1401340.4128399552
20220720,1399292.4736404046
20220721,1401965.7020407037
20220722,1400910.8278560762
20220725,1401800.7091420451
20220726,1400673.5020439615
20220727,1407114.3005188303
20220728,1424521.6759093523
20220729,1421110.105195485
20220801,1431562.2981352434
20220802,1414281.6080374345
20220803,1427350.321500264
20220804,1417305.8902830705
20220805,1420404.1665930375
20220808,1412777.27543398
20220809,1416161.5150656328
20220810,1433437.912442647
20220811,1427937.954755269
20220812,1439793.3573050126
20220815,1451173.2810072526
20220816,1459146.7917799577
20220817,1451188.2688841447
20220818,1454394.3502096757
20220819,1444154.6545500383
20220822,1425540.0260023698
20220823,1419272.9988493547
20220824,1421848.7465986833
20220825,1440115.2246794328
20220826,1405478.6747297868
20220829,1399829.5217833146
20220830,1386085.6775183305
20220831,1384699.5968303764
20220901,1384699.5968303764
20220902,1384699.5968303764
20220906,1384699.5968303764
20220907,1384699.5968303764
20220908,1384699.5968303764
20220909,1384699.5968303764
20220912,1384699.5968303764
20220913,1384699.5968303764
20220914,1384699.5968303764
20220915,1384699.5968303764
20220916,1384699.5968303764
20220919,1384699.5968303764
20220920,1384699.5968303764
20220921,1384699.5968303764
20220922,1384699.5968303764
20220923,1384699.5968303764
20220926,1384699.5968303764
20220927,1384699.5968303764
20220928,1384699.5968303764
20220929,1384699.5968303764
20220930,1384699.5968303764
20221003,1384699.5968303764
20221004,1384699.5968303764
