datadate,account_value
20221005,1788774.6317912126
20221006,1786405.740037062
20221007,1777489.0272318858
20221010,1773378.7495139143
20221011,1771570.2661070842
20221012,1770041.4241801284
20221013,1804402.6224936508
20221014,1783607.79273062
20221017,1811336.7078055406
20221018,1833770.3428675677
20221019,1827848.295100207
20221020,1821812.163336249
20221021,1868889.9908442597
20221024,1897089.1409502015
20221025,1913667.9527995363
20221026,1920745.8626895128
20221027,1915799.1764053178
20221028,1968325.3561872316
20221031,1967015.2040570437
20221101,1957948.3639544244
20221102,1927785.175557753
20221103,1905812.3073294663
20221104,1921018.7092154527
20221107,1941944.113130858
20221108,1956135.8722250962
20221109,1915741.5920889878
20221110,1996126.0153677964
20221111,1995672.9554617906
20221114,1976637.8899863267
20221115,1973501.3188345933
20221116,1975398.307649901
20221117,1980940.7310050034
20221118,1999357.845979979
20221121,1985647.4727499986
20221122,2014558.870943358
20221123,2019661.5921347642
20221125,2028489.9611228013
20221128,1991442.8629477525
20221129,1987661.923525145
20221130,2040724.6069205308
20221201,2032359.1985037827
20221202,2028813.875276854
20221205,2002240.2254355454
20221206,1983070.9416983628
20221207,1983350.9537070298
20221208,1996073.4122794175
20221209,1977635.0053732896
20221212,2006093.3915884995
20221213,2015225.3328726792
20221214,1999884.3187582993
20221215,1951083.1697257066
20221216,1927971.6127188706
20221219,1926043.644649657
20221220,1926043.644649657
20221221,1926043.644649657
20221222,1926043.644649657
20221223,1926043.644649657
20221227,1926043.644649657
20221228,1926043.644649657
20221229,1926043.644649657
20221230,1926043.644649657
20230103,1926043.644649657
20230104,1926043.644649657
