datadate,account_value
20240409,2091989.891576574
20240410,2046291.0314080464
20240411,2039585.4712519927
20240412,2010140.8967940975
20240415,2001606.4809134975
20240416,1994215.9220185543
20240417,1993424.463275787
20240418,1989169.9962513729
20240419,1999529.1046922298
20240422,2009074.6750286976
20240423,2027724.7990392414
20240424,2014924.2352516972
20240425,1991676.4210799136
20240426,1999890.965500694
20240429,2011174.5916084363
20240430,1971591.7521158233
20240501,1969620.1664274768
20240502,1969620.1664274768
20240503,1969620.1664274768
20240506,1969620.1664274768
20240507,1969620.1664274768
20240508,1969620.1664274768
20240509,1969620.1664274768
20240510,1969620.1664274768
20240513,1969620.1664274768
20240514,1969620.1664274768
20240515,1969620.1664274768
20240516,1969620.1664274768
20240517,1969620.1664274768
20240520,1969620.1664274768
20240521,1969620.1664274768
20240522,1969620.1664274768
20240523,1969620.1664274768
20240524,1969620.1664274768
20240528,1969620.1664274768
20240529,1969620.1664274768
20240530,1969620.1664274768
20240531,1969620.1664274768
20240603,1969620.1664274768
20240604,1969620.1664274768
20240605,1969620.1664274768
20240606,1969620.1664274768
20240607,1969620.1664274768
20240610,1969620.1664274768
20240611,1969620.1664274768
20240612,1969620.1664274768
20240613,1969620.1664274768
20240614,1969620.1664274768
20240617,1969620.1664274768
20240618,1969620.1664274768
20240620,1969620.1664274768
20240621,1969620.1664274768
20240624,1969620.1664274768
20240625,1969620.1664274768
20240626,1969620.1664274768
20240627,1969620.1664274768
20240628,1969620.1664274768
20240701,1969620.1664274768
20240702,1969620.1664274768
20240703,1969620.1664274768
20240705,1969620.1664274768
20240708,1969620.1664274768
20240709,1969620.1664274768
