datadate,reward
20171004,-0.0008260245398721055
20171005,0.010751896629399337
20171006,0.0015849492143733407
20171009,-0.004923916870863642
20171010,0.00042448776839519435
20171011,-0.0012648650473698272
20171012,-0.004726034917849793
20171013,-0.0016374466649109938
20171016,0.005007036040279919
20171017,-0.004380185303424867
20171018,0.007386715394374503
20171019,0.0007619398977488916
20171020,0.005834404985474736
20171023,0.00021795844356425073
20171024,0.002497077396893574
20171025,0.000918529322731667
20171026,0.006004902136686622
20171027,-0.0015256026070751885
20171030,-0.0050364502408302364
20171031,-0.0007930664988734531
20171101,0.001523948098003577
20171102,0.0008475097566525121
20171103,0.0013500270085936795
20171106,-0.0006987885791964392
20171107,-0.003809085714084677
20171108,0.0006977475509090656
20171109,3.086231196591926e-05
20171110,-0.0011471536452839534
20171113,-0.0005721784730136132
20171114,-0.001505972958040128
20171115,-0.0006433738842795539
20171116,0.0022206033433668387
20171117,0.0063118796615072624
20171120,0.0027133314348882407
20171121,0.0022397878163113926
20171122,0.000403795553620722
20171124,0.0008801297357981016
20171127,0.0016498679589882158
20171128,0.005780752478307045
20171129,0.008606559253450859
20171130,0.0066296091029289005
20171201,0.0018033104665994017
20171204,0.002619458658657182
20171205,-0.0019507999902313219
20171206,-0.005762929188618235
20171207,0.0023514391372122896
20171208,0.00505231959426042
20171211,0.00708227847340993
20171212,0.0058992124982539815
20171213,0.006227383895525183
20171214,-0.0010252602264953438
20171215,0.005147119019288399
20171218,0.003540088615570064
20171219,-0.004362720501383528
20171220,-0.004298007021120837
20171221,0.005900341999487975
20171222,-0.0033681928607154302
20171226,0.0005681326026236716
20171227,-0.0013316836867774877
20171228,0.0015380107874348702
20171229,-0.004502645734958169
20180102,0.00748584672410389
