datadate,account_value
20171003,1388673.0258481433
20171004,1396434.9900283364
20171005,1401796.1553045223
20171006,1400610.2219266957
20171009,1399423.3240691097
20171010,1405455.5460660274
20171011,1407164.7289773053
20171012,1407085.3340195378
20171013,1407848.7394132698
20171016,1409962.4504399747
20171017,1410526.7780369536
20171018,1414581.05709319
20171019,1415606.0402112778
20171020,1428283.6900108135
20171023,1427670.7445048837
20171024,1445490.3515791176
20171025,1434012.1615899533
20171026,1436047.2501312513
20171027,1437371.8929753788
20171030,1435395.2667593698
20171031,1434959.7815733345
20171101,1440831.1030215158
20171102,1445294.6197617138
20171103,1445805.8833897333
20171106,1450461.6662635813
20171107,1455985.4981160574
20171108,1454928.771730645
20171109,1450286.7276893146
20171110,1451871.899484145
20171113,1453820.5216773252
20171114,1454810.9758316735
20171115,1446666.3502721833
20171116,1461694.078557559
20171117,1455728.0463719852
20171120,1462032.2474714136
20171121,1471310.066109
20171122,1467704.5964128922
20171124,1467688.3938654412
20171127,1469938.201019614
20171128,1484497.532829066
20171129,1487909.1621619272
20171130,1508481.5017734976
20171201,1502714.9802636728
20171204,1513225.4243088865
20171205,1500362.7895592412
20171206,1500968.675578389
20171207,1505946.8005822934
20171208,1513407.6192951421
20171211,1520253.7064877863
20171212,1525359.880870881
20171213,1534948.6089407492
20171214,1534127.9607995653
20171215,1544725.854511607
20171218,1555689.0494344549
20171219,1558480.772622285
20171220,1557145.0145749578
20171221,1554423.6055575437
20171222,1553438.757800622
20171226,1552933.574829629
20171227,1554474.331473155
20171228,1556614.393915923
20171229,1550767.2177962274
20180102,1566996.4057396345
