datadate,account_value
20230105,1825020.4385827961
20230106,1828847.006667513
20230109,1826816.3190965594
20230110,1829559.5999418204
20230111,1841470.7405900897
20230112,1850145.5113048498
20230113,1852330.228544611
20230117,1817637.9177770559
20230118,1788937.1236020604
20230119,1778925.3320256749
20230120,1784466.6304647007
20230123,1801535.496614603
20230124,1812749.913122324
20230125,1811012.3425046483
20230126,1815431.845331339
20230127,1808870.713842539
20230130,1801092.994787363
20230131,1835734.0342885533
20230201,1834930.6923886815
20230202,1827071.1415692845
20230203,1821600.7758313695
20230206,1821044.9536878148
20230207,1836454.0065900364
20230208,1829771.41512504
20230209,1814517.9696446934
20230210,1834964.1915303746
20230213,1852909.2819005528
20230214,1842977.9976522007
20230215,1849045.1816312352
20230216,1833414.976541666
20230217,1836477.106382517
20230221,1790079.1535855809
20230222,1785750.134027628
20230223,1794160.04195228
20230224,1776526.5499517003
20230227,1779596.8663922825
20230228,1763237.9196263829
20230301,1756425.4284650364
20230302,1754669.0062682708
20230303,1754669.0062682708
20230306,1754669.0062682708
20230307,1754669.0062682708
20230308,1754669.0062682708
20230309,1754669.0062682708
20230310,1754669.0062682708
20230313,1754669.0062682708
20230314,1754669.0062682708
20230315,1754669.0062682708
20230316,1754669.0062682708
20230317,1754669.0062682708
20230320,1754669.0062682708
20230321,1754669.0062682708
20230322,1754669.0062682708
20230323,1754669.0062682708
20230324,1754669.0062682708
20230327,1754669.0062682708
20230328,1754669.0062682708
20230329,1754669.0062682708
20230330,1754669.0062682708
20230331,1754669.0062682708
20230403,1754669.0062682708
20230404,1754669.0062682708
20230405,1754669.0062682708
