datadate,account_value
20180705,1330292.9563623131
20180706,1330788.7842111983
20180709,1333651.0625952126
20180710,1335035.7019175927
20180711,1331626.4184059617
20180712,1335668.836031099
20180713,1337228.3032173899
20180716,1337530.6595714623
20180717,1336283.3011670893
20180718,1338661.4355162256
20180719,1336353.8393549288
20180720,1335747.9917244203
20180723,1336436.9718231447
20180724,1345139.837129999
20180725,1352535.7463173158
20180726,1358968.5764145143
20180727,1355747.409899164
20180730,1356146.1236671694
20180731,1357144.5007347353
20180801,1351466.396505762
20180802,1348176.7696861513
20180803,1357829.766741205
20180806,1361091.6298813112
20180807,1365403.2945236452
20180808,1362996.9147323854
20180809,1362869.3127655275
20180810,1351470.229494501
20180813,1343743.5582260378
20180814,1354409.987318445
20180815,1349479.7801689394
20180816,1362950.1808075197
20180817,1367578.0555748232
20180820,1371866.1012710817
20180821,1373821.419111658
20180822,1369464.7187637575
20180823,1365374.7836441286
20180824,1372152.2049507387
20180827,1388330.8182548769
20180828,1390587.757944513
20180829,1394829.023634363
20180830,1388506.6435150392
20180831,1388301.6585716493
20180904,1382276.2382339723
20180905,1386784.1480240114
20180906,1386705.3492187746
20180907,1383714.5686477907
20180910,1374974.296629358
20180911,1374454.8598465212
20180912,1372855.373068262
20180913,1379974.3255676515
20180914,1375968.0814880617
20180917,1371422.0573486574
20180918,1374277.7510551699
20180919,1386305.505842615
20180920,1400608.4757980593
20180921,1403422.7409500368
20180924,1396431.0529197939
20180925,1391034.6698097475
20180926,1388749.9856209047
20180927,1391241.5697731264
20180928,1390933.9019302614
20181001,1397887.888048578
20181002,1406428.7875999697
