datadate,account_value
20201005,1432582.6616212348
20201006,1429699.0060581972
20201007,1434108.7895642775
20201008,1436775.831477905
20201009,1439602.1228690334
20201012,1444869.8536606326
20201013,1442998.0626867865
20201014,1438212.5579223935
20201015,1438119.346172699
20201016,1442965.5584939728
20201019,1424564.2529704245
20201020,1429721.9384953994
20201021,1422012.3010584717
20201022,1430697.931526661
20201023,1433612.2220937728
20201026,1398441.3693860283
20201027,1390470.3479922027
20201028,1337861.7288007126
20201029,1336523.8763503341
20201030,1336523.8763503341
20201102,1336523.8763503341
20201103,1336523.8763503341
20201104,1336523.8763503341
20201105,1336523.8763503341
20201106,1336523.8763503341
20201109,1336523.8763503341
20201110,1336523.8763503341
20201111,1336523.8763503341
20201112,1336523.8763503341
20201113,1336523.8763503341
20201116,1336523.8763503341
20201117,1336523.8763503341
20201118,1336523.8763503341
20201119,1336523.8763503341
20201120,1336523.8763503341
20201123,1336523.8763503341
20201124,1336523.8763503341
20201125,1336523.8763503341
20201127,1336523.8763503341
20201130,1349717.215437042
20201201,1351271.3348639219
20201202,1353290.3197722316
20201203,1357166.9570126948
20201204,1355443.5261822431
20201207,1355933.1856730878
20201208,1357347.5042844312
20201209,1354048.0312718807
20201210,1352100.2176087871
20201211,1347841.7309628904
20201214,1345690.8655604513
20201215,1356026.831243015
20201216,1356959.748225948
20201217,1360230.8861773259
20201218,1351100.9976050947
20201221,1362832.5783580244
20201222,1356093.225339691
20201223,1358843.3522290913
20201224,1360829.130568874
20201228,1365734.95005344
20201229,1360211.9119887121
20201230,1357381.7772015303
20201231,1361382.2306222569
20210104,1339694.2484501016
