datadate,account_value
20190708,1752006.2936468425
20190709,1751920.0048384015
20190710,1753017.7516454996
20190711,1754662.9414171518
20190712,1758211.7350584331
20190715,1758456.3376409835
20190716,1757412.9641710587
20190717,1750889.317645867
20190718,1755052.3910318688
20190719,1745465.1854555442
20190722,1752115.1725622488
20190723,1763262.6806341482
20190724,1772536.1974279715
20190725,1766873.7743750387
20190726,1780111.264839871
20190729,1777486.4429795956
20190730,1765884.705244698
20190731,1745256.9367694708
20190801,1728423.740369248
20190802,1721270.6087702794
20190805,1669204.3638747106
20190806,1667535.1675847669
20190807,1667535.1675847669
20190808,1667535.1675847669
20190809,1667535.1675847669
20190812,1667535.1675847669
20190813,1667535.1675847669
20190814,1667535.1675847669
20190815,1667535.1675847669
20190816,1667535.1675847669
20190819,1667535.1675847669
20190820,1667535.1675847669
20190821,1667535.1675847669
20190822,1667535.1675847669
20190823,1667535.1675847669
20190826,1667535.1675847669
20190827,1667535.1675847669
20190828,1667535.1675847669
20190829,1667535.1675847669
20190830,1667535.1675847669
20190903,1667535.1675847669
20190904,1667535.1675847669
20190905,1667535.1675847669
20190906,1667535.1675847669
20190909,1667535.1675847669
20190910,1667535.1675847669
20190911,1667535.1675847669
20190912,1667535.1675847669
20190913,1667535.1675847669
20190916,1667535.1675847669
20190917,1667535.1675847669
20190918,1667535.1675847669
20190919,1667535.1675847669
20190920,1667535.1675847669
20190923,1667535.1675847669
20190924,1667535.1675847669
20190925,1667535.1675847669
20190926,1667535.1675847669
20190927,1667535.1675847669
20190930,1667535.1675847669
20191001,1667535.1675847669
20191002,1667535.1675847669
20191003,1667535.1675847669
