datadate,account_value
20240108,1949648.3378061745
20240109,1943544.993652755
20240110,1959081.2824723884
20240111,1954860.5131440803
20240112,1950145.9084241574
20240116,1932448.4041043408
20240117,1927261.182142421
20240118,1940590.8472174408
20240119,1963578.1472286065
20240122,1959059.1623838912
20240123,1955659.1180026848
20240124,1937902.6823181622
20240125,1943052.504102952
20240126,1963268.0120051815
20240129,1964978.470351684
20240130,1971430.0554286644
20240131,1960639.7691742852
20240201,1991525.4942056115
20240202,1989644.398786567
20240205,1968707.4500387395
20240206,1980664.224093776
20240207,2000578.7231001884
20240208,2003057.7433146508
20240209,2000183.5382448419
20240212,2006306.9874782078
20240213,1980573.4612942478
20240214,1987199.6083502476
20240215,2002771.2200247643
20240216,2001370.1807854797
20240220,2004985.7738814251
20240221,2011664.3612142613
20240222,2030007.767821193
20240223,2034078.9736546127
20240226,2030321.2021458733
20240227,2033244.9574242183
20240228,2042092.5561384633
20240229,2039631.346334844
20240301,2034499.4561983082
20240304,2024811.5128233044
20240305,2018752.9188726933
20240306,2025735.6612727786
20240307,2030758.5235695546
20240308,2024671.2869156087
20240311,2018703.4699966786
20240312,2015981.8899436619
20240313,2014270.9248814557
20240314,1998559.0300691198
20240315,1993754.2283981068
20240318,1994239.925584569
20240319,2013217.1150605823
20240320,2044273.556377187
20240321,2058615.7935063983
20240322,2043104.0273470662
20240325,2035791.1228211375
20240326,2025459.9654442493
20240327,2064987.6398414394
20240328,2065177.8929899056
20240401,2036538.2992935593
20240402,2019003.1782632344
20240403,2008423.9318515179
20240404,1981006.7080983173
20240405,1984448.8266524097
20240408,1988765.3887408574
