datadate,account_value
20211005,1516901.452297289
20211006,1517053.9784626747
20211007,1520481.5538815553
20211008,1520123.6556879403
20211011,1517363.9358992744
20211012,1513456.7711730094
20211013,1512995.4941974082
20211014,1528520.4308550581
20211015,1539432.8323169188
20211018,1543472.9538532195
20211019,1551243.2123714348
20211020,1552828.5094399124
20211021,1549062.1440664993
20211022,1556369.3572984939
20211025,1556263.8168747649
20211026,1555044.046748918
20211027,1554155.5182289672
20211028,1554458.9770207459
20211029,1557283.5782350097
20211101,1560008.4801808563
20211102,1562505.4565485169
20211103,1568198.1670667434
20211104,1572837.7000909592
20211105,1585807.2250176673
20211108,1586033.2301382422
20211109,1584213.9759809852
20211110,1584008.4209246575
20211111,1574488.739508516
20211112,1581430.2242387251
20211115,1582993.8762544112
20211116,1595008.112181993
20211117,1590340.4896691756
20211118,1586256.6602242903
20211119,1579720.2364190535
20211122,1579540.14863524
20211123,1583888.8516381697
20211124,1587108.083312364
20211126,1541039.5941308455
20211129,1551419.2605393843
20211130,1518425.1292108016
20211201,1512882.9086259322
20211202,1511370.032810945
20211203,1511370.032810945
20211206,1511370.032810945
20211207,1511370.032810945
20211208,1511370.032810945
20211209,1511370.032810945
20211210,1511370.032810945
20211213,1511370.032810945
20211214,1511370.032810945
20211215,1511370.032810945
20211216,1511370.032810945
20211217,1511370.032810945
20211220,1511370.032810945
20211221,1511370.032810945
20211222,1511370.032810945
20211223,1511370.032810945
20211227,1511370.032810945
20211228,1511370.032810945
20211229,1511370.032810945
20211230,1511370.032810945
20211231,1511370.032810945
20220103,1511370.032810945
