datadate,account_value
20160705,966890.3461610986
20160706,967289.8823513682
20160707,966895.9589738965
20160708,968966.73280399
20160711,969854.3764840207
20160712,970947.7025639687
20160713,970946.380979786
20160714,972458.3368147014
20160715,972557.7083793224
20160718,973571.0858094905
20160719,976243.0805079234
20160720,979180.4709379772
20160721,978229.8872008708
20160722,981138.5873258174
20160725,977458.7742431452
20160726,973010.9202602275
20160727,967313.9972532828
20160728,966802.4412733368
20160729,965474.0341109374
20160801,962357.684459679
20160802,958416.9994164031
20160803,958472.3084038891
20160804,958536.4699948848
20160805,971926.7100903095
20160808,969837.8759316638
20160809,969815.9395519526
20160810,967203.5069378627
20160811,973837.9450675701
20160812,972726.7762884105
20160815,974281.7839365505
20160816,968859.4528500903
20160817,970091.6106113838
20160818,969315.3987359604
20160819,966529.9837403053
20160822,966332.6178142799
20160823,967762.4105693019
20160824,963440.9614390109
20160825,963892.6643921989
20160826,961049.7872758812
20160829,966482.2499732841
20160830,968166.286915049
20160831,967776.4794930671
20160901,966962.4936289313
20160902,971186.813189402
20160906,972584.2591861786
20160907,969303.6992433646
20160908,969692.0401723618
20160909,949087.6047349914
20160912,960124.4110703872
20160913,941716.8282757209
20160914,939844.7699581779
20160915,948889.2007156127
20160916,942049.2817329715
20160919,940066.2880134509
20160920,941502.5983966335
20160921,948867.4302988857
20160922,953686.29316589
20160923,945044.1061297115
20160926,929555.3883148464
20160927,928625.8376102089
20160928,928625.8376102089
20160929,928625.8376102089
20160930,928625.8376102089
