datadate,account_value
20170103,1118783.7249436376
20170104,1133553.576687719
20170105,1130463.0419034096
20170106,1136624.6596560571
20170109,1130896.8156857584
20170110,1129516.6931290338
20170111,1138594.5048738078
20170112,1130063.2937745645
20170113,1131745.256713827
20170117,1118377.4132167643
20170118,1117028.5608302667
20170119,1108068.059552343
20170120,1113161.1133281305
20170123,1111905.4507419183
20170124,1118168.056225927
20170125,1127585.2987338617
20170126,1129688.115903051
20170127,1125902.736039312
20170130,1120766.7616626336
20170131,1112532.4414531305
20170201,1113319.4462901666
20170202,1114329.499146612
20170203,1132581.248173864
20170206,1128938.527535589
20170207,1127211.0843936517
20170208,1125021.60212055
20170209,1133414.18200794
20170210,1135114.8091708734
20170213,1144834.5452968194
20170214,1152692.2427417352
20170215,1154957.9477702691
20170216,1155413.8633662774
20170217,1156511.9377109124
20170221,1161214.7590686395
20170222,1161270.933556707
20170223,1158402.0976153924
20170224,1153844.9163028314
20170227,1158578.0045367791
20170228,1157534.8435565545
20170301,1172806.843335302
20170302,1165823.3422710015
20170303,1170682.4052211358
20170306,1165564.1871577813
20170307,1162211.360600622
20170308,1157225.163056524
20170309,1157079.6130534722
20170310,1156452.1674129083
20170313,1155698.630925329
20170314,1155419.2903300836
20170315,1156233.8172580316
20170316,1156855.5486575677
20170317,1148592.4012309625
20170320,1149773.2884952142
20170321,1130136.491334112
20170322,1127694.649422796
20170323,1127212.750958593
20170324,1120238.0465327813
20170327,1114848.0152446344
20170328,1126329.034691961
20170329,1123793.3023540094
20170330,1131502.7934047296
20170331,1128305.7029658868
20170403,1126029.5150424554
