datadate,account_value
20170705,1226221.332249699
20170706,1218617.6667307324
20170707,1220968.0321034188
20170710,1221301.5929698148
20170711,1220732.9490860924
20170712,1225736.3897414822
20170713,1231167.0326199783
20170714,1230393.7576153702
20170717,1229931.6710054744
20170718,1218435.3479004598
20170719,1214342.794008204
20170720,1214736.7733118138
20170721,1209476.5053434854
20170724,1202406.422471743
20170725,1212863.8451154828
20170726,1210150.8843077358
20170727,1208367.7608299907
20170728,1216220.577180489
20170731,1223442.043204415
20170801,1232629.8615943075
20170802,1232834.5082923055
20170803,1229000.1106253744
20170804,1242530.6304083944
20170807,1247812.9284049154
20170808,1245542.3036795736
20170809,1245689.597022164
20170810,1228526.0832816244
20170811,1223678.1421500326
20170814,1234943.8206320882
20170815,1233536.5953894735
20170816,1230019.7239905477
20170817,1211620.4257041097
20170818,1206260.5858298421
20170821,1200179.8511954427
20170822,1211329.0625678182
20170823,1207913.9298697591
20170824,1209182.7072898028
20170825,1210976.8755408407
20170828,1202747.6534567953
20170829,1202858.7279883504
20170830,1207946.1220999837
20170831,1212437.1317282796
20170901,1219857.8824149251
20170905,1195963.5490027547
20170906,1202262.1497336507
20170907,1194133.549201119
20170908,1197907.2784873128
20170911,1218395.2575141073
20170912,1230871.5839987874
20170913,1233204.1969977499
20170914,1233939.1092597127
20170915,1232722.8822089315
20170918,1238749.5296393514
20170919,1243518.7524481893
20170920,1246470.7229605794
20170921,1247236.8483496786
20170922,1247505.8682929159
20170925,1246673.148947823
20170926,1247562.2596121908
20170927,1254977.9469596029
20170928,1257906.8473197103
20170929,1259209.4592124103
20171002,1270180.8596411825
