datadate,reward
20181004,-0.006701452871807978
20181005,-0.009669665991779576
20181008,-0.003410738299258008
20181009,-0.005107241165120646
20181010,-0.039037687554562925
20181011,-0.028822160141057745
20181012,-0.006677460969669989
20181015,-0.0026152644104871607
20181016,-1.4317566356497743e-05
20181017,-0.00011099520241267286
20181018,-0.001161716121586079
20181019,-0.0012842282039870778
20181022,-0.0018556088752714082
20181023,-0.002597558287059952
20181024,-0.00491024475347825
20181025,-0.0038703380541587114
20181026,-0.004710530710188937
20181029,-0.005076725971576139
20181030,-0.003814883098690494
20181031,-0.0028002125603538296
20181101,-0.0021649465978974694
20181102,-0.0021797954382888505
20181105,-0.0014191235903956907
20181106,-0.0007679420328807738
20181107,0.0015762846529598293
20181108,0.002195192203892909
20181109,0.0016415030678159082
20181112,-0.00012823274542899852
20181113,-0.0006527830804744914
20181114,-0.0015558297664976539
20181115,-0.0007645237319665685
20181116,0.00019263809764393495
20181119,-0.0005656081900948448
20181120,-0.0025852423045813746
20181121,-0.0028959477299646715
20181123,-0.0033931339750078353
20181126,-0.002059272942936719
20181127,-0.001040510570875423
20181128,0.0012208194663855974
20181129,0.0014080767319830192
20181130,0.0023527906733816777
20181203,0.003347431645639578
20181204,0.0007214739839672228
20181206,-1.9893214388228708e-05
20181207,-0.0020005289664055707
20181210,-0.0024849149804801914
20181211,-0.0025618961131306413
20181212,-0.0019282871919260578
20181213,-0.0016420651701430891
20181214,-0.002900965397004667
20181217,-0.004879487002889261
20181218,-0.005611377378769207
20181219,-0.006797960551342771
20181220,-0.008607376901289276
20181221,-0.010387653512697085
20181224,-0.012622628762123762
20181226,-0.009450506920132787
20181227,-0.007980595992221864
20181228,-0.007855036539975104
20181231,-0.007091926244357573
20190102,-0.007293856051015582
20190103,-0.009274658044364973
