datadate,account_value
20191004,1497233.187659424
20191007,1496520.9961452186
20191008,1492649.9867866228
20191009,1495823.1355327321
20191010,1498382.5324437814
20191011,1503279.6940633492
20191014,1499769.6094424918
20191015,1516164.6110221578
20191016,1516916.881179972
20191017,1520201.8052308753
20191018,1511598.409381014
20191021,1518820.680875544
20191022,1522956.2871439764
20191023,1520138.0237967914
20191024,1510920.1461331104
20191025,1520127.1139805682
20191028,1523183.393173653
20191029,1517434.6750726188
20191030,1528508.1542864575
20191031,1521763.720213978
20191101,1534789.6790840877
20191104,1537019.0699532283
20191105,1539454.7000458492
20191106,1541806.7083809627
20191107,1549495.7312157406
20191108,1554722.219855572
20191111,1545614.4530442012
20191112,1546335.6608116878
20191113,1553768.9282906307
20191114,1548812.1659081234
20191115,1554782.0523903621
20191118,1556751.8042366756
20191119,1543898.4667084469
20191120,1537506.4333718074
20191121,1538819.1318505062
20191122,1544103.8147080196
20191125,1549448.5496628536
20191126,1553227.3655388607
20191127,1556854.1200936092
20191129,1552261.4096062435
20191202,1544387.8039353145
20191203,1529567.5631134761
20191204,1541361.5686371578
20191205,1539049.1653435482
20191206,1552999.8573105587
20191209,1553821.6444885982
20191210,1552548.1139023555
20191211,1551007.46093681
20191212,1567458.2982323421
20191213,1565479.6907456173
20191216,1572620.9241478695
20191217,1575563.5810616268
20191218,1571727.9170487178
20191219,1579602.8697922481
20191220,1587079.573638226
20191223,1583962.1013443721
20191224,1584536.3547890438
20191226,1587657.5417015804
20191227,1588419.0164368404
20191230,1573780.6512596859
20191231,1583035.6547158016
20200102,1596955.5389054073
20200103,1582961.9951546444
