datadate,account_value
20180405,1371879.4454190119
20180406,1367826.4327750064
20180409,1367351.5189694264
20180410,1376919.0810225345
20180411,1368377.2033514834
20180412,1380341.9315720415
20180413,1371537.1110289432
20180416,1381247.3642119265
20180417,1394520.9927224016
20180418,1394476.5327917377
20180419,1388732.8654309607
20180420,1381005.4492246008
20180423,1377316.8202172613
20180424,1357209.5745240545
20180425,1364925.4175645208
20180426,1376949.9789315558
20180427,1379176.469534049
20180430,1371223.9124623633
20180501,1362726.3071118686
20180502,1347453.419660697
20180503,1350624.5551301336
20180504,1368238.9601689673
20180507,1376994.079597602
20180508,1372744.9387666082
20180509,1382084.2135468817
20180510,1393860.4143143988
20180511,1398210.0397492743
20180514,1404988.1501656866
20180515,1395821.092996726
20180516,1401084.4547597265
20180517,1400352.5758096075
20180518,1402892.019472251
20180521,1422023.3892022467
20180522,1410795.4040147162
20180523,1414862.9277478552
20180524,1410585.168785224
20180525,1411354.9013863897
20180529,1385145.1170789099
20180530,1402593.389866004
20180531,1386455.8477212286
20180601,1399963.3515282965
20180604,1412567.0471593237
20180605,1410711.5466977453
20180606,1437200.015527854
20180607,1440009.0213586187
20180608,1445761.6188203192
20180611,1446996.6857415533
20180612,1445845.8230286932
20180613,1438057.6061860418
20180614,1440156.4463025427
20180615,1436953.6368371344
20180618,1431441.3197747564
20180619,1411944.5976716375
20180620,1412016.7579957342
20180621,1401646.207449088
20180622,1409744.5445939398
20180625,1386134.611930976
20180626,1388665.830183158
20180627,1376514.3335172033
20180628,1385514.009182105
20180629,1389809.3525945044
20180702,1394401.7790776587
20180703,1383730.2722894049
