datadate,account_value
20180405,1495302.9311605382
20180406,1491638.9024301453
20180409,1492360.324217407
20180410,1500964.0968171991
20180411,1494179.5239763178
20180412,1505900.386617843
20180413,1497493.244622604
20180416,1506034.24809703
20180417,1511784.364328567
20180418,1515317.4820169366
20180419,1520484.844857589
20180420,1509507.621157447
20180423,1508858.878228946
20180424,1487217.214823558
20180425,1496900.1929644577
20180426,1509111.536349788
20180427,1510773.4401372368
20180430,1492723.4420430367
20180501,1485343.2310569833
20180502,1467218.679422523
20180503,1471703.1812879632
20180504,1486491.6044103538
20180507,1497473.918563762
20180508,1495686.0239752915
20180509,1513482.5692862656
20180510,1524744.617486873
20180511,1529230.9839667466
20180514,1533300.394704738
20180515,1523961.158956447
20180516,1526457.7369136002
20180517,1523821.3349017287
20180518,1525371.296474376
20180521,1544906.3685931352
20180522,1535251.460695186
20180523,1542261.6247996476
20180524,1534698.86645309
20180525,1530129.2604617265
20180529,1502202.4103564408
20180530,1522870.882903972
20180531,1507838.4154967454
20180601,1523021.028644481
20180604,1534516.183893123
20180605,1532248.690502086
20180606,1556997.099056163
20180607,1555198.1728877213
20180608,1561217.788782039
20180611,1560937.7929934647
20180612,1559039.6919612077
20180613,1552674.3593997147
20180614,1553405.5795592454
20180615,1544929.828014293
20180618,1540127.4425772813
20180619,1522695.4620951798
20180620,1529412.051835933
20180621,1516459.841844478
20180622,1520409.8933638718
20180625,1495080.1647376206
20180626,1498493.4472464707
20180627,1488500.3850363877
20180628,1498971.6775321153
20180629,1496634.6828612473
20180702,1502946.1257437852
20180703,1493641.8034743455
