datadate,account_value
20211005,1806599.0089443119
20211006,1834416.4803357876
20211007,1854138.1935085705
20211008,1855355.2583191022
20211011,1839788.905113139
20211012,1842739.8619657964
20211013,1829412.8235565634
20211014,1852030.5789533528
20211015,1889409.4411975888
20211018,1900785.483603816
20211019,1911060.2321612728
20211020,1916873.2826930073
20211021,1915349.506737727
20211022,1952400.466168437
20211025,1945632.2430058697
20211026,1945072.3109955015
20211027,1925789.5114988277
20211028,1930804.0867771138
20211029,1928494.6278698873
20211101,1931002.1701145733
20211102,1944058.1652976712
20211103,1936921.4664251432
20211104,1920500.524313258
20211105,1925453.2873319043
20211108,1935150.2088667706
20211109,1928128.767792201
20211110,1925339.2816908292
20211111,1926969.5086818684
20211112,1939214.3259085226
20211115,1940851.7037715558
20211116,1934636.2666463307
20211117,1910818.7044797963
20211118,1898938.4282519445
20211119,1881521.1685187407
20211122,1890339.9621438435
20211123,1907441.0765670384
20211124,1894659.884770316
20211126,1823338.3630073767
20211129,1822445.1446287222
20211130,1779647.9470769262
20211201,1777868.3177194966
20211202,1777868.3177194966
20211203,1777868.3177194966
20211206,1777868.3177194966
20211207,1777868.3177194966
20211208,1777868.3177194966
20211209,1777868.3177194966
20211210,1777868.3177194966
20211213,1777868.3177194966
20211214,1777868.3177194966
20211215,1777868.3177194966
20211216,1777868.3177194966
20211217,1777868.3177194966
20211220,1777868.3177194966
20211221,1777868.3177194966
20211222,1777868.3177194966
20211223,1777868.3177194966
20211227,1777868.3177194966
20211228,1777868.3177194966
20211229,1777868.3177194966
20211230,1777868.3177194966
20211231,1777868.3177194966
20220103,1777868.3177194966
