datadate,account_value
20200707,1603232.5568597072
20200708,1603514.9055961424
20200709,1602977.3894554714
20200710,1603427.8195415384
20200713,1603203.0227345927
20200714,1605910.4342130392
20200715,1606176.924229412
20200716,1605359.4125271342
20200717,1605019.9343345219
20200720,1606729.3783337593
20200721,1606980.5308147012
20200722,1610399.701841877
20200723,1604145.047380177
20200724,1600365.195274769
20200727,1601194.6297423595
20200728,1598320.056614056
20200729,1602229.318862309
20200730,1600115.925537266
20200731,1602560.027809353
20200803,1610428.8425789152
20200804,1612459.1763764005
20200805,1623219.975207394
20200806,1631175.1005690042
20200807,1629918.8187756082
20200810,1631647.3072692147
20200811,1625323.3659912453
20200812,1637645.2901637154
20200813,1636123.823703594
20200814,1637984.265977764
20200817,1635744.3494710657
20200818,1635121.6270942728
20200819,1630927.7991309776
20200820,1635409.2517006495
20200821,1639284.861460827
20200824,1642620.6909233667
20200825,1645701.8059873316
20200826,1650988.9264868812
20200827,1658704.8756594046
20200828,1669506.8702750509
20200831,1661774.8492049216
20200901,1669858.5578293419
20200902,1690734.2929203224
20200903,1651173.5696543846
20200904,1638616.4417763252
20200908,1613844.447340931
20200909,1637932.5022337073
20200910,1616765.9478584938
20200911,1613887.855737858
20200914,1630895.4365007593
20200915,1634794.6847948343
20200916,1632095.2978735925
20200917,1621068.5483189356
20200918,1610137.0987782096
20200921,1590145.0145953714
20200922,1596715.4846395073
20200923,1570784.0983532066
20200924,1575421.3405128021
20200925,1607344.9147523155
20200928,1624463.5133252107
20200929,1617341.1893731938
20200930,1635763.035876877
20201001,1639999.823935999
20201002,1627025.3119828627
