datadate,account_value
20230406,1790287.9862626314
20230410,1790024.782632718
20230411,1798041.4847609375
20230412,1793532.7363461962
20230413,1806259.2620752
20230414,1813625.70334229
20230417,1818623.7666445933
20230418,1811077.7877688608
20230419,1812784.2296763086
20230420,1808166.5684847194
20230421,1806023.5415436334
20230424,1813431.7707669039
20230425,1796796.4675016985
20230426,1778422.9148836795
20230427,1795331.513402547
20230428,1806321.9085486345
20230501,1807547.2665129136
20230502,1783243.4567951937
20230503,1760889.873326398
20230504,1746444.354902631
20230505,1769908.8003882037
20230508,1769416.6192193194
20230509,1760067.7125904283
20230510,1757489.0067226
20230511,1748030.2933910494
20230512,1744290.7568281298
20230515,1747816.1588933344
20230516,1730744.589768655
20230517,1747945.3468513384
20230518,1758296.5443729907
20230519,1755497.6208915834
20230522,1740264.0488580598
20230523,1740162.724646329
20230524,1729343.1488611726
20230525,1718064.3046777467
20230526,1724249.833193677
20230530,1725610.5884766665
20230531,1711428.4443282594
20230601,1719377.9272689333
20230602,1764254.4285888185
20230605,1758562.8085937013
20230606,1759786.1103515138
20230607,1772969.4515685549
20230608,1776122.6792067995
20230609,1774345.9800338259
20230612,1774662.7965316286
20230613,1785345.702789258
20230614,1788748.2597045412
20230615,1803160.3682937135
20230616,1801380.5580863466
20230620,1782325.787139844
20230621,1780891.4316558351
20230622,1775467.0248336305
20230623,1765293.7977828493
20230626,1770964.181140851
20230627,1777517.32146449
20230628,1775157.6854667177
20230629,1796398.9722556581
20230630,1806621.2367705812
20230703,1804358.3587569704
20230705,1794518.0499953737
20230706,1770339.5707396974
20230707,1764081.4071006288
