datadate,account_value
20200106,1757868.7591944146
20200107,1752660.6016720529
20200108,1760270.3295321297
20200109,1768660.8646218132
20200110,1760462.4606541009
20200113,1766733.2558497796
20200114,1769614.126709189
20200115,1778948.6791262955
20200116,1784729.8246603226
20200117,1788815.6504090675
20200121,1781388.0667432696
20200122,1780019.5991027514
20200123,1779069.698251738
20200124,1772655.826000567
20200127,1739038.7351570001
20200128,1732599.9174816536
20200129,1730150.0971194673
20200130,1733779.296748919
20200131,1688250.890497086
20200203,1684709.5379818405
20200204,1686656.2014405008
20200205,1719572.590361262
20200206,1710815.1187370974
20200207,1695686.332817908
20200210,1696024.7247551638
20200211,1710034.0542458254
20200212,1725826.7649773317
20200213,1718451.813298102
20200214,1720111.1366547304
20200218,1709572.1779755312
20200219,1716985.873844977
20200220,1704266.5568779665
20200221,1692051.2563332277
20200224,1634192.4295586306
20200225,1579275.0795220095
20200226,1577695.509138449
20200227,1577695.509138449
20200228,1577695.509138449
20200302,1577695.509138449
20200303,1577695.509138449
20200304,1577695.509138449
20200305,1577695.509138449
20200306,1577695.509138449
20200309,1577695.509138449
20200310,1577695.509138449
20200311,1577695.509138449
20200312,1577695.509138449
20200313,1577695.509138449
20200316,1577695.509138449
20200317,1577695.509138449
20200318,1577695.509138449
20200319,1577695.509138449
20200320,1577695.509138449
20200323,1577695.509138449
20200324,1577695.509138449
20200325,1577695.509138449
20200326,1577695.509138449
20200327,1577695.509138449
20200330,1577695.509138449
20200331,1577695.509138449
20200401,1577695.509138449
20200402,1577695.509138449
20200403,1577695.509138449
