datadate,account_value
20240108,1717362.224728855
20240109,1714423.069931303
20240110,1719487.9636086999
20240111,1716905.1229407615
20240112,1710715.8965560894
20240116,1704617.6773702907
20240117,1698026.6055070877
20240118,1704955.348812748
20240119,1733135.8835053176
20240122,1734908.3528886186
20240123,1726544.763221161
20240124,1698161.9361312485
20240125,1701224.4996949006
20240126,1691194.1540017682
20240129,1693799.6984115925
20240130,1708043.046298731
20240131,1692128.3521612645
20240201,1707328.3351056043
20240202,1712426.1733172818
20240205,1681607.8778495197
20240206,1696782.1523141004
20240207,1710554.816782053
20240208,1716878.3433726903
20240209,1714256.114687254
20240212,1732614.5456023007
20240213,1698415.4953385373
20240214,1702943.723353197
20240215,1724333.7916855393
20240216,1720366.64286343
20240220,1724249.7745033512
20240221,1736132.1513679333
20240222,1750840.7741471615
20240223,1754643.8615646001
20240226,1750766.7108068848
20240227,1751073.1894375936
20240228,1760191.824797785
20240229,1752353.6750535527
20240301,1748207.848491518
20240304,1748730.3350730152
20240305,1744646.759971819
20240306,1748234.5800575868
20240307,1746377.4580744628
20240308,1744675.905088356
20240311,1750998.0372403774
20240312,1755958.1199630108
20240313,1762813.4418287373
20240314,1749753.2842715702
20240315,1740793.4622970829
20240318,1734967.6429888133
20240319,1755180.1951228275
20240320,1776104.9830032063
20240321,1813454.338966097
20240322,1785662.537680243
20240325,1775137.4929976673
20240326,1770264.0139667073
20240327,1800355.4248887196
20240328,1802803.4446882345
20240401,1775880.6337953624
20240402,1759853.1241531698
20240403,1761783.3624200155
20240404,1739709.403637562
20240405,1743593.505107525
20240408,1755380.7429817868
