datadate,account_value
20190708,1726055.260818694
20190709,1719466.9779044942
20190710,1730175.4945521231
20190711,1742916.4444717246
20190712,1753259.4703406668
20190715,1750762.592035079
20190716,1747899.0267931737
20190717,1743240.60476612
20190718,1752555.8289800023
20190719,1755610.777996272
20190722,1756207.1405729742
20190723,1762458.187328147
20190724,1756170.1089868383
20190725,1744460.0267581893
20190726,1755365.9060092536
20190729,1758229.7748622352
20190730,1772046.3103950568
20190731,1740380.6080557317
20190801,1725312.1383186788
20190802,1716726.1038026533
20190805,1667858.0153132353
20190806,1683466.8201850576
20190807,1687337.494670638
20190808,1723548.9193130026
20190809,1705313.9564009695
20190812,1689409.4223427991
20190813,1709519.0615756789
20190814,1659452.518477847
20190815,1668520.6626293974
20190816,1692443.136940425
20190819,1714028.816403636
20190820,1699776.2419228773
20190821,1716121.6786024352
20190822,1722506.8764489621
20190823,1684576.7078635206
20190826,1704136.2639506522
20190827,1701607.1107735243
20190828,1712855.7830147352
20190829,1727080.0625748243
20190830,1725591.5177940931
20190903,1718370.6717056837
20190904,1738077.9920677748
20190905,1753998.8763489332
20190906,1760467.596537074
20190909,1755961.2657723036
20190910,1755436.7977585401
20190911,1768357.6201347914
20190912,1771985.3772682752
20190913,1775921.9170593824
20190916,1771601.8585037794
20190917,1777721.0897125807
20190918,1778453.4435982313
20190919,1781621.07649084
20190920,1772945.804514369
20190923,1774383.4614014234
20190924,1766528.4873604383
20190925,1774208.5761971083
20190926,1776576.1047386732
20190927,1774000.4029411878
20190930,1768200.1492409315
20191001,1746929.9015640821
20191002,1706619.4199776258
20191003,1724175.589128932
