datadate,account_value
20171003,1427061.073144941
20171004,1436449.916953012
20171005,1441749.7667143152
20171006,1438487.7099259277
20171009,1437448.3966443632
20171010,1439350.0071569458
20171011,1442798.902607164
20171012,1438861.3522356888
20171013,1440202.2536885755
20171016,1444013.702180223
20171017,1442960.9806573426
20171018,1446019.8039717327
20171019,1447357.1353228756
20171020,1453069.002728027
20171023,1451282.0537173192
20171024,1456968.3642656591
20171025,1451799.631047756
20171026,1455289.185445667
20171027,1454818.7634269197
20171030,1446912.9017874773
20171031,1454788.5314238546
20171101,1461812.963327522
20171102,1461945.192061752
20171103,1460729.291177299
20171106,1463554.8636627118
20171107,1461710.9693397633
20171108,1463856.014076038
20171109,1459426.473278324
20171110,1459407.324150068
20171113,1464013.5148698385
20171114,1464889.942793224
20171115,1455540.046660879
20171116,1466355.4437639024
20171117,1458990.8766185453
20171120,1463380.2882242869
20171121,1471740.956854164
20171122,1469004.8548523614
20171124,1469168.1781361483
20171127,1469237.6575377558
20171128,1488106.8653051432
20171129,1493869.2056864717
20171130,1518387.1349885766
20171201,1522929.66062409
20171204,1533320.5639645783
20171205,1521767.4408117407
20171206,1513767.2949196526
20171207,1517658.1144189774
20171208,1526617.2608340813
20171211,1528174.2149684578
20171212,1536606.7563322352
20171213,1541534.6123346156
20171214,1535772.0195448701
20171215,1548077.9853238065
20171218,1563730.369473953
20171219,1562200.9148581577
20171220,1563863.7898736189
20171221,1576514.9519036578
20171222,1573572.2538145578
20171226,1575895.1457081772
20171227,1574900.0718695465
20171228,1576592.7864362276
20171229,1570051.8096575867
20180102,1576342.6102954766
