datadate,account_value
20220104,3027154.382819812
20220105,3027801.969428172
20220106,3019557.5471328152
20220107,2990646.3797213505
20220110,2974927.3755404423
20220111,2989701.9197207936
20220112,2955778.5333321677
20220113,2942898.8917929446
20220114,2864106.4903942477
20220118,2759256.210415801
20220119,2712282.3668167144
20220120,2684143.6593404072
20220121,2635065.1363977576
20220124,2665329.8502741572
20220125,2647384.771356448
20220126,2636564.2692555953
20220127,2635915.02238919
20220128,2692196.27809426
20220131,2732130.1727715977
20220201,2775073.189803214
20220202,2780097.6340533015
20220203,2738860.4690374327
20220204,2765098.0155367916
20220207,2764189.7768965634
20220208,2777951.775912837
20220209,2815599.405471774
20220210,2795210.4211374843
20220211,2749325.4266381557
20220214,2742937.463813159
20220215,2772751.8124658954
20220216,2757973.371743617
20220217,2700199.8830294446
20220218,2680642.4001486767
20220222,2608201.0442522154
20220223,2572877.730797381
20220224,2585628.1481853207
20220225,2640429.554439494
20220228,2600666.606884181
20220301,2551412.212943263
20220302,2603520.7191423215
20220303,2581339.8964668377
20220304,2551865.135113185
20220307,2491094.1417999296
20220308,2467390.3257518644
20220309,2532000.4504559813
20220310,2516864.6296763713
20220311,2496545.3789424542
20220314,2484767.839756839
20220315,2537190.197397708
20220316,2601432.269806155
20220317,2627133.563695933
20220318,2643868.948692683
20220321,2597638.990885539
20220322,2620161.7346506836
20220323,2561971.693734149
20220324,2568644.7226962307
20220325,2570457.7125501735
20220328,2564293.198618808
20220329,2599203.434992156
20220330,2565112.188342452
20220331,2514206.267121047
20220401,2519587.564795928
20220404,2518033.1840035617
