datadate,account_value
20200106,1802868.4694618273
20200107,1799535.1705655796
20200108,1797884.9129035084
20200109,1814013.5749308902
20200110,1806704.7010442973
20200113,1818325.5947600566
20200114,1812118.4983675282
20200115,1820026.8063054306
20200116,1825522.7145720627
20200117,1830523.6244464028
20200121,1821564.3117320472
20200122,1826909.4144453728
20200123,1817389.968429105
20200124,1809007.7696839306
20200127,1778976.056219722
20200128,1785765.6964642212
20200129,1774929.7131268876
20200130,1784164.8654405891
20200131,1747186.445177871
20200203,1746423.3824449684
20200204,1752147.3773588783
20200205,1798349.806739467
20200206,1788755.2711996872
20200207,1774746.1536243316
20200210,1774680.308629657
20200211,1777681.755254552
20200212,1798559.3363478442
20200213,1796762.21139771
20200214,1793226.3236163266
20200218,1779030.5632819359
20200219,1789071.0058802024
20200220,1783554.4395209458
20200221,1761973.7863134416
20200224,1691761.1064622586
20200225,1631286.5190759136
20200226,1605457.286049699
20200227,1524776.683241647
20200228,1535544.5530956204
20200302,1602931.1208103115
20200303,1543219.4500148708
20200304,1597435.9912708218
20200305,1535032.6879680569
20200306,1486370.3289897854
20200309,1349674.735155862
20200310,1417817.7055385525
20200311,1351097.5060413296
20200312,1197996.6877677853
20200313,1265660.0209434445
20200316,1119205.470110696
20200317,1179052.7114913876
20200318,1086807.2184932644
20200319,1117316.2594669277
20200320,1065892.9931285793
20200323,1026190.524918359
20200324,1168965.960070575
20200325,1221320.4148893005
20200326,1284974.7927446014
20200327,1236047.5776490814
20200330,1265186.5457906371
20200331,1245812.184182132
20200401,1199683.5025491363
20200402,1251022.9184236175
20200403,1217379.3620996124
