datadate,account_value
20200106,1879847.6002696136
20200107,1866453.280410952
20200108,1868947.29543273
20200109,1881963.3227100966
20200110,1873350.7297071517
20200113,1890838.5275196785
20200114,1890675.6655512985
20200115,1894513.4603635753
20200116,1911053.7428773236
20200117,1917073.6660619702
20200121,1908822.192566687
20200122,1911582.343003218
20200123,1903870.6721647591
20200124,1892991.589277308
20200127,1863328.4358471627
20200128,1875518.6236151147
20200129,1865365.6153672202
20200130,1875278.8703053459
20200131,1832217.1086904663
20200203,1851803.857922232
20200204,1873124.3417444748
20200205,1889199.376803801
20200206,1881654.214027798
20200207,1865235.173243878
20200210,1871131.1139928976
20200211,1873331.9190000081
20200212,1898806.3157893987
20200213,1899167.851146462
20200214,1902305.1073580135
20200218,1881895.6077072034
20200219,1894769.5599988904
20200220,1888508.917850121
20200221,1863929.5054072784
20200224,1792385.7189778485
20200225,1733990.0927348293
20200226,1712960.6744058328
20200227,1635450.0473485952
20200228,1631143.7786276173
20200302,1698998.350815102
20200303,1652280.421334248
20200304,1714606.635075478
20200305,1648567.5313782734
20200306,1600607.2801548543
20200309,1474609.136505364
20200310,1552405.9874266132
20200311,1470110.5718930897
20200312,1298631.0016108137
20200313,1397844.3587416215
20200316,1222726.8391589723
20200317,1272307.8184818635
20200318,1171175.5120214983
20200319,1218361.7035907006
20200320,1157347.407555102
20200323,1107244.5830945228
20200324,1274478.8941311613
20200325,1347194.7433320736
20200326,1427038.0984729829
20200327,1384140.2512301507
20200330,1412166.2920435967
20200331,1372264.8722209039
20200401,1308619.093389422
20200402,1340139.4449538293
20200403,1311039.7846945825
