datadate,account_value
20210407,2441245.047392795
20210408,2453393.0454111816
20210409,2471505.549220355
20210412,2467535.8251971547
20210413,2469448.8118476826
20210414,2467897.2807861664
20210415,2492699.331675281
20210416,2505599.254766025
20210419,2491947.2802807344
20210420,2484422.272738422
20210421,2505315.8678310425
20210422,2487771.647965057
20210423,2506292.2604486537
20210426,2508437.036430408
20210427,2513199.6821448854
20210428,2493882.6538209873
20210429,2510479.778014499
20210430,2497548.0117476
20210503,2513868.4411723055
20210504,2505613.3373686937
20210505,2517410.797493751
20210506,2536953.328681617
20210507,2560538.89198487
20210510,2549937.770176574
20210511,2515288.788484424
20210512,2462897.00190644
20210513,2488840.0963998637
20210514,2523694.89077169
20210517,2519440.6943038707
20210518,2506040.7500111763
20210519,2496233.699558433
20210520,2511028.5941717904
20210521,2511370.274532356
20210524,2539889.1269930415
20210525,2537673.527349052
20210526,2539614.8173569865
20210527,2538817.6854345165
20210528,2539123.455650951
20210601,2537131.869143726
20210602,2538093.304130321
20210603,2538387.5800698656
20210604,2557696.8858865616
20210607,2556790.7789454875
20210608,2560861.0324135968
20210609,2557524.981177379
20210610,2571559.4367770115
20210611,2570898.375127094
20210614,2574168.3858289258
20210615,2580528.4301798814
20210616,2564042.522649368
20210617,2558364.9031108087
20210618,2520388.230669986
20210621,2573899.746306499
20210622,2587665.1197095597
20210623,2582040.8890028796
20210624,2598160.62606401
20210625,2607546.843972099
20210628,2602302.6667924304
20210629,2603661.671080303
20210630,2610617.192654754
20210701,2629539.932211364
20210702,2665214.0017345957
20210706,2658465.8412595093
