datadate,account_value
20190405,1590590.4812139198
20190408,1578822.3461742145
20190409,1560412.306671428
20190410,1564217.9017487825
20190411,1568460.6218028634
20190412,1582746.0574053205
20190415,1574430.118796901
20190416,1582232.698206136
20190417,1566128.5937071068
20190418,1569182.1568541538
20190422,1561775.504953378
20190423,1567733.5435233815
20190424,1560762.4037034486
20190425,1570849.5680229142
20190426,1571972.467529075
20190429,1569615.8109470056
20190430,1578412.6646801655
20190501,1568660.898359914
20190502,1562044.9559657758
20190503,1573959.2182381528
20190506,1555755.4634457447
20190507,1520535.98817291
20190508,1522898.8542849591
20190509,1517927.2466308111
20190510,1523710.5710688718
20190513,1479389.9905124754
20190514,1494960.86159839
20190515,1501677.7745548338
20190516,1521027.5261303075
20190517,1518018.797804107
20190520,1508229.4156982359
20190521,1525226.7638157017
20190522,1518719.2894619422
20190523,1507464.9234595406
20190524,1514222.932987781
20190528,1502496.5678667633
20190529,1479737.3873553078
20190530,1483940.8568406499
20190531,1457332.7525766615
20190603,1463009.401726785
20190604,1495047.0623252233
20190605,1508695.1895442307
20190606,1513431.0837696223
20190607,1529161.8736708253
20190610,1528806.8255328059
20190611,1527079.910175609
20190612,1522330.484427089
20190613,1526744.0712998384
20190614,1524036.2006003144
20190617,1536949.9146825555
20190618,1588237.3189697908
20190619,1578703.930982509
20190620,1596795.7169453995
20190621,1593706.684599765
20190624,1596597.6988780932
20190625,1578231.197210624
20190626,1583104.1177169413
20190627,1566795.1496059909
20190628,1568941.2571994928
20190701,1563241.040685348
20190702,1559194.7898542169
20190703,1571014.6056464342
20190705,1570201.5049421343
