datadate,account_value
20210105,1727387.5684846668
20210106,1789024.640328188
20210107,1810537.2649728374
20210108,1820384.6307419376
20210111,1841053.9348355846
20210112,1861021.2383057042
20210113,1871300.1371278476
20210114,1909600.4744839573
20210115,1853578.028245222
20210119,1876717.7248126622
20210120,1896447.5054984225
20210121,1868258.9421817875
20210122,1845675.3219126149
20210125,1831103.8582593822
20210126,1819350.9914675695
20210127,1790886.9841992282
20210128,1813203.2790842762
20210129,1774620.24889493
20210201,1789006.9547713872
20210202,1827844.6222541295
20210203,1865914.6580346243
20210204,1898535.6519272062
20210205,1926554.4372385389
20210208,1983040.5255175459
20210209,1974668.2207960836
20210210,1988453.1757079754
20210211,1961983.1678803158
20210212,1983338.9248252392
20210216,2022283.9212490828
20210217,2036348.4273129255
20210218,2015055.7223049984
20210219,2034819.791703085
20210222,2069646.7234598638
20210223,2087003.9246084997
20210224,2154684.822580683
20210225,2119476.1506126537
20210226,2067728.3474164526
20210301,2140006.809779139
20210302,2135793.9899602453
20210303,2155408.1397493305
20210304,2173591.0509956228
20210305,2212858.9031944983
20210308,2232698.403432146
20210309,2210359.5167447072
20210310,2279514.9036262073
20210311,2273660.0623548147
20210312,2308379.891433199
20210315,2281530.756136877
20210316,2246792.525313086
20210317,2264591.4526453037
20210318,2224150.58483914
20210319,2211082.5794656356
20210322,2192580.431992552
20210323,2160620.152407576
20210324,2170392.846514044
20210325,2183780.244464865
20210326,2209887.154047003
20210329,2207854.995013689
20210330,2205934.6179302465
20210331,2179801.4040795155
20210401,2201813.25176594
20210405,2190576.4201959553
20210406,2192408.371707102
