datadate,reward
20231009,0.00979009470067955
20231010,0.0019211614358507635
20231011,-0.004273996879165687
20231012,-0.0009689188389179918
20231013,-0.0037434256214214927
20231016,0.006852449802077717
20231017,-0.002794946255438076
20231018,-0.011376151920598557
20231019,-0.0055244749646807
20231020,-0.012646284899195084
20231023,-0.01097927331148614
20231024,-0.00823803032902615
20231025,-0.00890965103175517
20231026,-0.01199584347164307
20231027,-0.022610634089122193
20231030,0.010302477830093106
20231031,0.004919773953727131
20231101,0.0034650911146665206
20231102,0.021884319653843343
20231103,0.011015264420557285
20231106,0.001630880202416272
20231107,0.0002871389746358591
20231108,-0.00386407893545028
20231109,-0.001850118087708515
20231110,0.006903885221559201
20231113,0.001308887001599691
20231114,0.013530624844217335
20231115,0.010983479203762699
20231116,-0.0005149759862820239
20231117,0.0072639923143444085
20231120,0.005099560872002477
20231121,-0.0007783130727323593
20231122,0.002475238678816871
20231124,0.0035806137370586926
20231127,-0.0049892136354786065
20231128,-0.004767820649916245
20231129,-0.0023254399764232664
20231130,0.004218413820317238
20231201,0.00056452283770801
20231204,-0.000794937303547544
20231205,-0.00850217736038267
20231206,-0.0065158285538848065
20231207,-0.0002666306083771385
20231208,0.009210448167510956
20231211,-0.0006812751087591996
20231212,-0.006389755517685266
20231213,0.002192752597296862
20231214,0.019667173455687588
20231215,0.0013863858304013128
20231218,0.0013183950231855062
20231219,0.01628546893428948
20231220,-0.013756394514509713
20231221,0.005733635635784118
20231222,0.00047550358501888257
20231226,0.002696063116266607
20231227,-5.362915526608983e-05
20231228,-0.004084206041209223
20231229,-0.002525359117389189
20240102,0.013950421979911972
20240103,0.008227629304821231
20240104,-0.00808641102683131
20240105,0.003122677096473295
