datadate,account_value
20180103,1738396.874932628
20180104,1756830.991157344
20180105,1765772.4968698076
20180108,1780785.1771929848
20180109,1781712.0515287353
20180110,1783892.0512801544
20180111,1812037.9861629766
20180112,1826460.252939647
20180116,1820061.5917566179
20180117,1827691.4959520523
20180118,1824376.224600097
20180119,1831616.0503336003
20180122,1840732.6516572298
20180123,1828150.3282057394
20180124,1827419.9788167013
20180125,1828250.903724935
20180126,1832749.070942571
20180129,1801365.775194181
20180130,1782652.852236501
20180131,1781976.0859356243
20180201,1777972.1180008405
20180202,1715659.4746638616
20180205,1636411.9360836346
20180206,1682943.4732884
20180207,1664598.0441938185
20180208,1607653.9591523106
20180209,1625902.221411115
20180212,1649604.7101948217
20180213,1649677.2520627473
20180214,1658868.6962844767
20180215,1673491.4905473245
20180216,1673217.429837333
20180220,1659321.8237476915
20180221,1637099.4071275839
20180222,1656168.7828313345
20180223,1682841.2099002278
20180226,1704477.4422831663
20180227,1681030.8991773925
20180228,1647328.9108285117
20180301,1633522.6260093434
20180302,1631708.4332244429
20180305,1653447.9574521289
20180306,1657210.8549993623
20180307,1644659.4015968738
20180308,1646110.9422111162
20180309,1678582.9552626223
20180312,1670028.0125084966
20180313,1659756.121124208
20180314,1641132.10845791
20180315,1644284.2410888914
20180316,1650079.524505735
20180319,1629039.8850594764
20180320,1631649.9531480079
20180321,1643218.5395337348
20180322,1605770.500045896
20180323,1580810.98449719
20180326,1610795.242441297
20180327,1603905.7294789557
20180328,1593168.6359788184
20180329,1620025.2532578711
20180402,1582464.183551908
20180403,1609542.125133634
20180404,1618653.3808785682
