datadate,account_value
20190104,1359572.0055756255
20190107,1404186.6953866913
20190108,1410955.6161695987
20190109,1413904.4283667519
20190110,1409173.889982631
20190111,1410451.757543481
20190114,1403626.8306683588
20190115,1415265.892292638
20190116,1451096.6037341033
20190117,1467845.481808303
20190118,1485385.5022719451
20190122,1464403.3649393036
20190123,1459772.2013592408
20190124,1450086.8333865826
20190125,1463472.3248399918
20190128,1442346.3878260339
20190129,1449542.393870309
20190130,1472885.4241739323
20190131,1481880.3082585002
20190201,1493712.2257169029
20190204,1499936.8635792076
20190205,1513272.1198652813
20190206,1510170.6871275017
20190207,1495456.6238846162
20190208,1497060.6458844407
20190211,1495967.03683863
20190212,1526974.9620819027
20190213,1535914.8874196713
20190214,1530294.5169256337
20190215,1557121.4507044402
20190219,1554378.0343430988
20190220,1568548.3578573468
20190221,1560706.1298256028
20190222,1571456.2069296562
20190225,1580152.9636600793
20190226,1571784.5827452557
20190227,1580439.7360939132
20190228,1576153.1402580254
20190301,1582300.7305173753
20190304,1578811.7105994904
20190305,1573305.7323566927
20190306,1556176.1358994
20190307,1545273.8223957494
20190308,1536176.1572587178
20190311,1549004.1180625127
20190312,1538770.6714888471
20190313,1547984.151486335
20190314,1551213.7615631307
20190315,1551796.1520488828
20190318,1557340.878214063
20190319,1560712.1873431026
20190320,1556223.3691359914
20190321,1568622.9769423935
20190322,1531789.0748110765
20190325,1538047.8167647813
20190326,1548052.1822886232
20190327,1542174.379795875
20190328,1550542.065693887
20190329,1566393.0506324952
20190401,1592284.1440855267
20190402,1589389.4990416025
20190403,1585372.9426558944
20190404,1590590.4812139198
