datadate,account_value
20181003,1594275.832603593
20181004,1587269.1577575083
20181005,1578823.5378621933
20181008,1585861.9726400825
20181009,1584595.6303297186
20181010,1533447.3368244888
20181011,1502768.834480422
20181012,1518861.0971991988
20181015,1519324.0863637305
20181016,1554639.1379951735
20181017,1575880.9099859917
20181018,1567751.309699298
20181019,1574444.1442996513
20181022,1558804.5452361593
20181023,1541375.6360895757
20181024,1491744.614662036
20181025,1506996.2958462783
20181026,1501965.8881563025
20181029,1512517.210608535
20181030,1545533.9480857975
20181031,1570997.729153022
20181101,1577495.4750787192
20181102,1584063.6081260291
20181105,1587277.5554540474
20181106,1590875.8219519644
20181107,1616639.5416003256
20181108,1615973.5830031424
20181109,1588544.0974513083
20181112,1535586.0329614286
20181113,1524541.2590126677
20181114,1509789.6955322905
20181115,1523350.6184105559
20181116,1530948.6442875548
20181119,1522859.6282391234
20181120,1480651.6712479277
20181121,1486611.7518734618
20181123,1468462.5398697539
20181126,1496722.9863934203
20181127,1503127.3257565184
20181128,1529656.536850421
20181129,1529061.8038887663
20181130,1527690.6859345122
20181203,1538695.4399132414
20181204,1498653.7022671385
20181206,1494470.5552639647
20181207,1466040.1387428923
20181210,1462827.5216107054
20181211,1456430.3552498503
20181212,1459806.4203972502
20181213,1467163.8982357664
20181214,1434934.4792046233
20181217,1403334.8527836485
20181218,1397141.703413455
20181219,1378931.5564026518
20181220,1358217.4792351408
20181221,1325313.1829399748
20181224,1288457.7233643217
20181226,1342965.2950234099
20181227,1360803.1604809447
20181228,1350296.325125186
20181231,1368505.4512562437
20190102,1382391.3051037474
20190103,1359572.0055756255
