datadate,account_value
20240108,2772177.979428131
20240109,2729339.5303554456
20240110,2770021.1636376074
20240111,2755962.623941528
20240112,2738580.6951984535
20240116,2698255.602002945
20240117,2691912.887728119
20240118,2727096.822974758
20240119,2759774.246603868
20240122,2749557.850463205
20240123,2730825.5110821817
20240124,2726562.4964945964
20240125,2708140.5121637783
20240126,2724601.793490007
20240129,2727971.9258600557
20240130,2723638.7899379977
20240131,2734962.7115274067
20240201,2757396.2801566334
20240202,2751614.4467419507
20240205,2717685.3288750877
20240206,2734222.1418162803
20240207,2759819.3422735785
20240208,2755499.8713173885
20240209,2746568.3467299975
20240212,2758578.2427246724
20240213,2713720.634857248
20240214,2711559.8760509966
20240215,2739754.621922178
20240216,2733781.393195532
20240220,2734368.8022682513
20240221,2739591.694095125
20240222,2752752.2612808663
20240223,2754590.299407816
20240226,2749688.4657178554
20240227,2749320.161982157
20240228,2777236.0947208423
20240229,2759648.5950105838
20240301,2749756.7907336405
20240304,2740893.8648713855
20240305,2749530.1636216505
20240306,2757587.2178629837
20240307,2760817.3928385274
20240308,2754195.0828462257
20240311,2748867.0903831213
20240312,2728138.1166588934
20240313,2713915.8907325896
20240314,2704729.677206749
20240315,2700974.421615776
20240318,2694261.9101463393
20240319,2708437.9669443034
20240320,2735856.8413630505
20240321,2750025.0817905064
20240322,2741272.2472569486
20240325,2747286.917143324
20240326,2738663.42942288
20240327,2784840.238097212
20240328,2795789.8718280927
20240401,2785092.048058294
20240402,2786778.913816107
20240403,2766286.841905794
20240404,2740887.711315203
20240405,2750959.649499899
20240408,2741555.0906332396
