datadate,account_value
20171003,1347446.3804088442
20171004,1351225.9629478075
20171005,1361524.4022171022
20171006,1364968.6538930342
20171009,1368038.7689451163
20171010,1370479.424765921
20171011,1372969.6168515207
20171012,1370769.0836136593
20171013,1377188.2190720942
20171016,1375684.8118335747
20171017,1373522.1163078293
20171018,1376005.3933539297
20171019,1378703.281677994
20171020,1383793.644678919
20171023,1386243.4995733511
20171024,1392221.9880519756
20171025,1384540.8189403727
20171026,1401922.9367381518
20171027,1390980.1656631664
20171030,1389846.358971619
20171031,1398584.561671467
20171101,1407885.2750171856
20171102,1402752.731395634
20171103,1397761.4723866466
20171106,1393797.7242227595
20171107,1401597.2128153346
20171108,1400395.2352474025
20171109,1395059.7953125308
20171110,1396133.2685586703
20171113,1396771.9383951763
20171114,1385421.484090485
20171115,1384100.8457127726
20171116,1397518.2352257387
20171117,1394996.6272926563
20171120,1395004.3119318201
20171121,1402949.8784249614
20171122,1399246.8688662036
20171124,1401983.7247976572
20171127,1391480.640194958
20171128,1412412.2443663601
20171129,1420672.2932535252
20171130,1433341.5556818203
20171201,1426752.38461978
20171204,1437442.7432343697
20171205,1428927.8264993003
20171206,1424346.8496342758
20171207,1422626.9164830383
20171208,1423155.7136771071
20171211,1426220.4951990284
20171212,1426829.2173589861
20171213,1424720.652197903
20171214,1417274.3469393237
20171215,1423045.9151913952
20171218,1437249.7095015873
20171219,1436132.207655701
20171220,1437216.7705367436
20171221,1450984.8626680453
20171222,1453353.3919554255
20171226,1450898.865901539
20171227,1449360.0636074336
20171228,1451970.1843973335
20171229,1446382.0226702942
20180102,1458772.4367648491
