datadate,account_value
20190405,1733807.962755926
20190408,1736356.75507213
20190409,1733345.6412643602
20190410,1732449.3733651368
20190411,1710535.9626198136
20190412,1702585.8727690426
20190415,1715428.9227761761
20190416,1698170.9569005505
20190417,1689357.231013603
20190418,1698101.3334532946
20190422,1708807.273588968
20190423,1726433.9026543272
20190424,1724662.7165051897
20190425,1718808.9002547949
20190426,1739069.3714502219
20190429,1745838.2213090397
20190430,1744704.3136130215
20190501,1729847.6821390952
20190502,1723493.7182381588
20190503,1731967.6210955866
20190506,1744285.6442764758
20190507,1722630.827410442
20190508,1725541.636536781
20190509,1717199.1695400828
20190510,1729602.0781520288
20190513,1704963.8052100674
20190514,1714570.1517939565
20190515,1725822.3826344125
20190516,1740964.1468807848
20190517,1740323.3869874512
20190520,1744126.4462502
20190521,1755603.1526562974
20190522,1760410.709389612
20190523,1740486.2789277895
20190524,1746817.3853251322
20190528,1733399.944766302
20190529,1724904.4174363916
20190530,1730257.3016194608
20190531,1716981.0365989588
20190603,1705121.7788595713
20190604,1735376.5762809617
20190605,1754483.408929321
20190606,1763453.7141760977
20190607,1787753.9484395902
20190610,1792528.8577897374
20190611,1790055.4697903134
20190612,1793634.6534236905
20190613,1786570.4741646077
20190614,1791407.892943483
20190617,1790673.4637976892
20190618,1796523.9424432963
20190619,1811644.3328375032
20190620,1823393.5474192866
20190621,1829331.155082174
20190624,1827862.380392019
20190625,1813702.9688534525
20190626,1800634.8879806765
20190627,1807575.5224766748
20190628,1815214.3551128558
20190701,1820179.2322837962
20190702,1831042.3633767602
20190703,1844650.3658818186
20190705,1843174.127387674
