datadate,account_value
20220405,2681144.175072779
20220406,2628373.1943025724
20220407,2647130.9276369344
20220408,2647573.867705832
20220411,2588086.276410353
20220412,2577447.3570345594
20220413,2608225.699975817
20220414,2586932.3919766676
20220418,2589965.7186605935
20220419,2604271.3744681533
20220420,2622501.937170874
20220421,2582049.3946516667
20220422,2516853.86629048
20220425,2534259.2645048546
20220426,2472221.3899216256
20220427,2514618.892887137
20220428,2570828.84058372
20220429,2487062.8599434188
20220502,2510374.046550818
20220503,2508762.314879931
20220504,2576015.733594332
20220505,2502159.050441256
20220506,2499406.1204739516
20220509,2427867.0417575096
20220510,2441821.932222071
20220511,2416626.586600882
20220512,2402106.151829863
20220513,2441130.9791297936
20220516,2458685.802996767
20220517,2495855.585663504
20220518,2401661.977406241
20220519,2367298.512410704
20220520,2372412.4191125664
20220523,2436387.984789961
20220524,2438495.8706702674
20220525,2457343.673929274
20220526,2489644.3091959786
20220527,2536554.570889216
20220531,2525091.1853780122
20220601,2514159.624517813
20220602,2538513.415548983
20220603,2513135.6874516853
20220606,2512863.5107891257
20220607,2539141.896067831
20220608,2520556.0491275964
20220609,2465048.602977877
20220610,2401820.764877989
20220613,2320179.733955927
20220614,2315551.2586743147
20220615,2335246.617920874
20220616,2266474.955533961
20220617,2261072.6293502604
20220621,2315446.7667523366
20220622,2299598.29722032
20220623,2307820.005403391
20220624,2372036.953343584
20220627,2365739.7835026304
20220628,2323894.2959779077
20220629,2325562.798867823
20220630,2303068.00000326
20220701,2326763.145605044
20220705,2320325.122470202
20220706,2327630.395839064
