datadate,account_value
20200406,1354818.7870442485
20200407,1473629.535590849
20200408,1530176.614547453
20200409,1551029.0797268962
20200413,1529025.4830739116
20200414,1556469.188060484
20200415,1535841.778091154
20200416,1538124.7737423992
20200417,1593773.16064044
20200420,1549545.5324589824
20200421,1503932.7481190776
20200422,1534439.8390881633
20200423,1538856.7510411358
20200424,1552637.162593565
20200427,1574947.179717741
20200428,1574455.4437329387
20200429,1620555.9218899822
20200430,1607170.4958188152
20200501,1561127.324928007
20200504,1568764.8410527324
20200505,1576944.1711537456
20200506,1558782.1256825542
20200507,1582556.3563344097
20200508,1611036.4696080303
20200511,1603260.2567555523
20200512,1573300.5930211162
20200513,1536002.230876646
20200514,1566899.2392346477
20200515,1566808.9109494304
20200518,1626937.436294279
20200519,1597706.6952397441
20200520,1623652.4781491375
20200521,1623052.1319043254
20200522,1624328.243591032
20200526,1658773.4918706035
20200527,1697079.443553648
20200528,1687333.486697874
20200529,1685706.5986477947
20200601,1698048.9106213665
20200602,1719772.0685879802
20200603,1761223.8601910686
20200604,1764378.9761120891
20200605,1831379.2854802227
20200608,1871826.3743207073
20200609,1849300.389709196
20200610,1822897.392821989
20200611,1687808.5910222149
20200612,1727611.6236645794
20200615,1737231.75205966
20200616,1774472.0179059124
20200617,1762258.4963986492
20200618,1759903.592506132
20200619,1745645.1375233745
20200622,1759475.338714323
20200623,1768746.8411633587
20200624,1718795.7141644573
20200625,1740501.6967198467
20200626,1685635.2925870037
20200629,1731777.239181242
20200630,1746805.642417631
20200701,1741601.4976765728
20200702,1747987.6266476726
20200706,1783729.3261296367
