datadate,account_value
20200707,1783729.3261296367
20200708,1759217.4234730816
20200709,1730479.9682690715
20200710,1754755.695895872
20200713,1752653.5775448894
20200714,1792799.8355748272
20200715,1806809.3197705364
20200716,1791272.177737913
20200717,1785175.1340863323
20200720,1789713.0267026043
20200721,1802042.2599370098
20200722,1811914.7811581707
20200723,1786411.9772450542
20200724,1769487.5087468242
20200727,1776441.0000340557
20200728,1764624.9853016948
20200729,1775114.4265248394
20200730,1760025.106784544
20200731,1755077.3793866253
20200803,1777176.8483693218
20200804,1788812.6639096355
20200805,1812436.9183957195
20200806,1822327.7125660991
20200807,1826997.5174214458
20200810,1846315.6740643596
20200811,1840190.9509846782
20200812,1859721.4099881267
20200813,1854127.915767393
20200814,1857474.0555760479
20200817,1851315.9234616375
20200818,1843024.9458043193
20200819,1836891.140880308
20200820,1841029.1745831585
20200821,1845080.6826207256
20200824,1871327.484367094
20200825,1870648.258247099
20200826,1875040.7183034038
20200827,1887604.8218152141
20200828,1897354.8232838726
20200831,1883703.7242543316
20200901,1890396.693778715
20200902,1921133.2574231243
20200903,1864758.534366331
20200904,1857170.5824238872
20200908,1806138.2042424297
20200909,1836300.1868016338
20200910,1806621.7835003948
20200911,1812197.841800413
20200914,1839120.1209370708
20200915,1839700.3767850017
20200916,1841530.1769940471
20200917,1828473.028621397
20200918,1808696.0238530254
20200921,1780384.7351948833
20200922,1783287.9430005169
20200923,1741677.6864659404
20200924,1749353.5561062908
20200925,1780825.307956419
20200928,1812026.9215924358
20200929,1796090.9954907512
20200930,1821496.767898283
20201001,1825046.769118986
20201002,1817810.4782254314
