datadate,account_value
20171003,1368055.1265244004
20171004,1376623.2308830735
20171005,1382064.7002472398
20171006,1382974.3608116624
20171009,1383445.652700853
20171010,1387153.857489061
20171011,1393374.9416031358
20171012,1391723.468882036
20171013,1393635.390779924
20171016,1394740.7210411546
20171017,1404389.96807332
20171018,1409218.7738632676
20171019,1409651.3733467576
20171020,1422004.6997513291
20171023,1420761.9969772813
20171024,1434302.0557541368
20171025,1427559.7206177232
20171026,1431749.7144646165
20171027,1436820.3423027513
20171030,1432695.300043535
20171031,1433643.836698961
20171101,1436527.568956804
20171102,1443097.1172852037
20171103,1445412.0890259263
20171106,1447202.6343216416
20171107,1449127.735601854
20171108,1448204.8168587205
20171109,1442135.108774614
20171110,1437833.0659279344
20171113,1441708.476793718
20171114,1442776.1265205857
20171115,1433542.5908112046
20171116,1440310.4643120286
20171117,1433225.325800371
20171120,1440476.6736664292
20171121,1452960.7510170457
20171122,1447871.040579271
20171124,1451341.5602020738
20171127,1455073.736067247
20171128,1472531.9334930894
20171129,1480751.8883385179
20171130,1506795.8744720933
20171201,1500234.3260101792
20171204,1500289.0353645799
20171205,1495127.2947983262
20171206,1496887.7052292344
20171207,1502166.5862411973
20171208,1511454.2990517137
20171211,1509849.508131456
20171212,1516582.3284096238
20171213,1522163.5571159837
20171214,1516443.3701653
20171215,1524188.0241798875
20171218,1532059.8881744859
20171219,1531130.7170586106
20171220,1530962.54916234
20171221,1527088.9111160752
20171222,1525438.3978561875
20171226,1526804.551554155
20171227,1530808.055372667
20171228,1535076.2295708177
20171229,1527956.676390123
20180102,1530304.8240913865
