datadate,account_value
20210707,2195521.514105272
20210708,2188921.281736803
20210709,2215881.109632921
20210712,2218391.777502489
20210713,2209025.2714066026
20210714,2213387.050909471
20210715,2218961.4363388536
20210716,2200813.915808153
20210719,2146290.743200731
20210720,2185811.4749588487
20210721,2203832.9063019273
20210722,2200460.8946671006
20210723,2220189.439108324
20210726,2226190.6381668565
20210727,2219916.9768738267
20210728,2206831.832449388
20210729,2219885.360640001
20210730,2209678.025549364
20210802,2200705.3350281236
20210803,2217634.078329515
20210804,2203244.51791234
20210805,2209189.9969620225
20210806,2215438.2949203965
20210809,2208182.8659119126
20210810,2215131.423895311
20210811,2225032.1054901597
20210812,2218903.367971849
20210813,2215776.859457445
20210816,2228685.8017258164
20210817,2208748.9855179307
20210818,2184951.5739120957
20210819,2183823.8968643663
20210820,2196802.381430101
20210823,2206924.142645311
20210824,2203665.787886095
20210825,2202233.240103197
20210826,2183431.825949144
20210827,2201913.665098619
20210830,2197148.0860352037
20210831,2195047.4470276353
20210901,2192011.1878418443
20210902,2204060.9204773423
20210903,2199821.046537828
20210907,2183953.460943651
20210908,2182086.009367418
20210909,2176990.6809067247
20210910,2155500.1156219956
20210913,2181559.3493408677
20210914,2163286.312757921
20210915,2179966.61153264
20210916,2181566.90248723
20210917,2176485.7558807847
20210920,2143209.0977921006
20210921,2148221.6874832627
20210922,2170410.836065721
20210923,2193698.103102159
20210924,2201933.7137360093
20210927,2208363.2486481187
20210928,2171947.414862108
20210929,2186391.2533630845
20210930,2142910.1841339585
20211001,2171117.8332046983
20211004,2150193.29450078
