datadate,account_value
20210407,2339174.672403949
20210408,2340279.62936135
20210409,2344893.340523917
20210412,2341556.6281864233
20210413,2338803.612061698
20210414,2345554.532689292
20210415,2354133.742062766
20210416,2361245.9617664404
20210419,2341000.037236411
20210420,2279974.3879024573
20210421,2308335.649476249
20210422,2287404.7142231055
20210423,2303331.943425376
20210426,2330990.718312461
20210427,2336600.309693534
20210428,2321516.3308040686
20210429,2336136.730447013
20210430,2322766.2554409094
20210503,2340250.947732169
20210504,2340769.6417324133
20210505,2342516.462163169
20210506,2361724.889077384
20210507,2400607.636002738
20210510,2390717.4143459387
20210511,2347265.6488735266
20210512,2287488.7318660803
20210513,2317093.203088004
20210514,2355429.7062694617
20210517,2353599.4197551794
20210518,2331904.655133445
20210519,2309938.7543804236
20210520,2323403.0592433996
20210521,2351000.7649280615
20210524,2371362.4264576025
20210525,2374758.276879508
20210526,2382861.9477550574
20210527,2419023.7637455054
20210528,2411686.198529441
20210601,2444870.5494701453
20210602,2447706.1491748877
20210603,2436850.6515743323
20210604,2440838.889214713
20210607,2444264.7971965857
20210608,2444047.7759906836
20210609,2410426.248955924
20210610,2392425.2085773535
20210611,2397424.0466854163
20210614,2382207.870328147
20210615,2387864.320859153
20210616,2362627.992566306
20210617,2330591.4655849524
20210618,2300861.3632747717
20210621,2363821.191537101
20210622,2368365.3120815344
20210623,2374556.305108268
20210624,2412096.8336917944
20210625,2436047.176213462
20210628,2399428.382107932
20210629,2397909.8821041174
20210630,2416747.3620922156
20210701,2426880.2527706213
20210702,2431426.45055886
20210706,2421251.217343528
