datadate,account_value
20181003,2001524.6180350843
20181004,2003956.9258726467
20181005,1990326.9423533825
20181008,1991461.2874250186
20181009,1992912.3392558293
20181010,1915988.1753936883
20181011,1865141.2102933582
20181012,1874609.1082843249
20181015,1865859.0020028308
20181016,1901138.35151162
20181017,1895097.1384902576
20181018,1875257.2108765948
20181019,1874541.0655635607
20181022,1864085.0665178741
20181023,1835289.9223185028
20181024,1826818.06845574
20181025,1862244.482850119
20181026,1838930.1650934662
20181029,1765573.977494284
20181030,1822562.521042868
20181031,1844695.604622885
20181101,1878891.46311669
20181102,1871213.7166986908
20181105,1884815.605279013
20181106,1900492.8780031647
20181107,1930151.5241365875
20181108,1925651.641381308
20181109,1920072.7427988495
20181112,1871675.8288240875
20181113,1839875.8574152435
20181114,1821181.4102488006
20181115,1822595.376801535
20181116,1811835.0495653595
20181119,1765638.2752123321
20181120,1735035.167843863
20181121,1738637.31449227
20181123,1707606.3850832428
20181126,1738505.2300005401
20181127,1745054.2668199982
20181128,1807187.774407431
20181129,1835152.5726900543
20181130,1853473.7889414276
20181203,1904948.8366899933
20181204,1829564.7218599762
20181206,1792265.726624533
20181207,1756987.7767954315
20181210,1757055.2349977936
20181211,1744171.0809412445
20181212,1758298.5713625397
20181213,1760227.0640726532
20181214,1727187.1122293915
20181217,1698949.3165789093
20181218,1720651.4849596464
20181219,1681264.1133089508
20181220,1640559.736088797
20181221,1601938.8018122162
20181224,1548210.7028131927
20181226,1639145.830960318
20181227,1653509.727040335
20181228,1645162.306099936
20181231,1665620.415497824
20190102,1680601.6525736297
20190103,1629271.8267908539
