datadate,account_value
20220707,1861660.033070609
20220708,1897618.4708279294
20220711,1876652.9440491667
20220712,1889173.7799159726
20220713,1882428.3085456076
20220714,1874641.6784098577
20220715,1910387.741879258
20220718,1906979.7003379983
20220719,1978035.471437787
20220720,1993605.958816907
20220721,2012128.062579442
20220722,2006327.62796375
20220725,2009733.796719182
20220726,1978085.82275665
20220727,2003910.8768663148
20220728,2031068.3324244623
20220729,2058931.7838628169
20220801,2081528.1385400363
20220802,2032146.0737982988
20220803,2067165.7089263047
20220804,2073530.055889596
20220805,2074997.8520492297
20220808,2077947.375147748
20220809,2068010.5717535524
20220810,2115132.6541001406
20220811,2116925.8205582704
20220812,2147065.0565850344
20220815,2149272.938203534
20220816,2173759.5392815676
20220817,2148897.11454173
20220818,2153461.688935956
20220819,2116933.2027680483
20220822,2063620.785585126
20220823,2066577.8308350649
20220824,2079739.9876610842
20220825,2118406.8910691347
20220826,2048708.994235715
20220829,2036730.282264432
20220830,2015299.9609162416
20220831,1990482.0403306093
20220901,1973665.7449586
20220902,1955271.09752818
20220906,1947451.57922717
20220907,1990309.991178235
20220908,2005690.828510007
20220909,2036093.8748337831
20220912,2058023.7154709902
20220913,1946964.177211484
20220914,1956009.6201569643
20220915,1939997.2424428072
20220916,1914242.2534787264
20220919,1937616.1037327852
20220920,1913396.8971535768
20220921,1872637.592275342
20220922,1836282.9977662172
20220923,1795141.1670605745
20220926,1764609.001474103
20220927,1762823.4788281526
20220928,1818873.2361523714
20220929,1772639.3024174776
20220930,1726430.083171567
20221003,1784690.0659367647
20221004,1850234.7081639376
