datadate,account_value
20230406,2252691.047974118
20230410,2263542.632884652
20230411,2277454.2148070154
20230412,2265879.2370257694
20230413,2291438.0665546274
20230414,2262273.9650674067
20230417,2281946.764591359
20230418,2296686.633091687
20230419,2295378.044836331
20230420,2283282.1040813606
20230421,2281536.6757110413
20230424,2278426.877352002
20230425,2234140.1958428887
20230426,2230589.3232492665
20230427,2260653.365192645
20230428,2289811.2591946744
20230501,2271017.6024506884
20230502,2238603.375626494
20230503,2224219.045602965
20230504,2184229.0707250205
20230505,2219139.427843841
20230508,2213615.421213088
20230509,2222788.868397048
20230510,2203517.4968047324
20230511,2196339.390376418
20230512,2193137.0085347034
20230515,2205283.9397391556
20230516,2176952.4843649035
20230517,2224923.9613623247
20230518,2240848.2028904217
20230519,2223917.2491833144
20230522,2223377.4553073416
20230523,2203098.2207370633
20230524,2176126.1431201696
20230525,2179732.454376746
20230526,2219971.16616709
20230530,2218975.246299003
20230531,2206942.306349923
20230601,2237391.5788657083
20230602,2314138.4557446297
20230605,2285602.4955833787
20230606,2303377.724376702
20230607,2327642.851867562
20230608,2340564.0129500553
20230609,2336867.159082837
20230612,2365101.0048959227
20230613,2377704.868989375
20230614,2374258.2886966085
20230615,2394978.254196765
20230616,2387069.4698682926
20230620,2344578.9035297097
20230621,2336474.9619216854
20230622,2321974.052028455
20230623,2310441.3703938476
20230626,2318680.38050393
20230627,2346383.1234224215
20230628,2346410.776954463
20230629,2359194.034415095
20230630,2369669.984998603
20230703,2372512.2415815457
20230705,2375872.9265321377
20230706,2342501.2261717864
20230707,2337946.9729411174
