datadate,account_value
20210707,2436852.123767576
20210708,2420765.1914059734
20210709,2454818.8273655986
20210712,2465154.022887907
20210713,2456137.710372648
20210714,2456515.597511015
20210715,2460735.6823041057
20210716,2436476.464244566
20210719,2374874.62989398
20210720,2416455.5690762615
20210721,2443290.057326994
20210722,2443709.072520933
20210723,2464426.29288455
20210726,2471390.4412419414
20210727,2462823.3459546184
20210728,2452606.888892851
20210729,2467994.2505910015
20210730,2457369.081718168
20210802,2452126.249221525
20210803,2469309.093490324
20210804,2454164.609077177
20210805,2466578.9447667217
20210806,2484502.144801817
20210809,2477751.8657376384
20210810,2489013.404479704
20210811,2503146.3341214275
20210812,2501756.827815733
20210813,2498012.2911412334
20210816,2506769.4550397014
20210817,2485957.169521055
20210818,2457911.0209538555
20210819,2457657.375468931
20210820,2477161.1119305706
20210823,2492256.4374615764
20210824,2495787.1721875286
20210825,2499003.565177641
20210826,2478138.721259794
20210827,2502316.9710805034
20210830,2494982.0052029705
20210831,2492891.8313366985
20210901,2490562.087833128
20210902,2501929.0242154216
20210903,2493616.5730702495
20210907,2483574.082084379
20210908,2475119.9993550396
20210909,2470019.2080609417
20210910,2450682.860149107
20210913,2482067.737781248
20210914,2463777.9139744854
20210915,2482900.9384457683
20210916,2479825.694701872
20210917,2465718.730308256
20210920,2419402.751758299
20210921,2422811.1891247844
20210922,2456166.9151723003
20210923,2483184.884025297
20210924,2489027.7937008953
20210927,2498621.7036511516
20210928,2448608.9023663616
20210929,2458751.2734105205
20210930,2415557.157111845
20211001,2455451.2021290874
20211004,2430263.9268872356
