datadate,account_value
20240409,3291376.0685878284
20240410,3293113.2526999363
20240411,3297172.7689772495
20240412,3264919.6003695377
20240415,3249200.9707442173
20240416,3231748.806094254
20240417,3224952.010871018
20240418,3217257.321806031
20240419,3277915.989466996
20240422,3298239.3840997433
20240423,3327777.019895455
20240424,3330840.254708226
20240425,3311388.5151590924
20240426,3260783.487832341
20240429,3300119.991561295
20240430,3253264.6336916317
20240501,3228967.385464894
20240502,3248874.0798992123
20240503,3256494.7710186527
20240506,3284225.3441478373
20240507,3271522.4768246715
20240508,3282111.235671927
20240509,3332412.9854639955
20240510,3327914.767044814
20240513,3328780.5067105396
20240514,3349795.36435541
20240515,3373289.1347721736
20240516,3362423.8670712668
20240517,3391228.8380165375
20240520,3375509.2916808724
20240521,3368924.518314799
20240522,3332718.1935916925
20240523,3268530.9726476045
20240524,3283869.8938033474
20240528,3296836.575623263
20240529,3268359.1667544735
20240530,3286390.5688788784
20240531,3354704.966877688
20240603,3313078.3463633372
20240604,3289723.4261003775
20240605,3292761.0689174724
20240606,3292014.8189188307
20240607,3274428.8682501637
20240610,3264478.743988378
20240611,3256106.205559034
20240612,3240530.5828585173
20240613,3224248.9654647717
20240614,3211340.9707033047
20240617,3213261.3803569684
20240618,3232339.7009295565
20240620,3266755.3343866584
20240621,3249461.37491268
20240624,3312131.4793973346
20240625,3309213.1377711482
20240626,3311103.6692147437
20240627,3317234.0833611675
20240628,3302534.502662841
20240701,3323390.47967929
20240702,3319144.4480306925
20240703,3327379.423880798
20240705,3321907.2516958537
20240708,3298934.9639637293
20240709,3287528.3882019343
