datadate,account_value
20230406,3056184.2973130574
20230410,3027395.156855904
20230411,3038265.462489449
20230412,3025814.9426759114
20230413,3052154.507891976
20230414,3052166.2961991658
20230417,3035861.7278779377
20230418,3064004.043475472
20230419,3056052.6404298176
20230420,3029823.1149934162
20230421,3041757.987536751
20230424,3060734.0402787556
20230425,3008573.062121712
20230426,2999095.969859444
20230427,3038966.677028023
20230428,3074470.342227303
20230501,3017887.125079476
20230502,2930367.7046311726
20230503,2886629.5173829426
20230504,2843853.668963753
20230505,2904600.4185670246
20230508,2912746.5251191487
20230509,2908640.2907746662
20230510,2875265.628115975
20230511,2837331.5200684895
20230512,2831332.8702729573
20230515,2837941.420489632
20230516,2791382.9033997883
20230517,2836246.1874955525
20230518,2857337.173121773
20230519,2861775.2244141926
20230522,2868286.122958504
20230523,2884692.0011399616
20230524,2884315.3208115925
20230525,2856395.907321297
20230526,2866501.429942452
20230530,2845406.9534104695
20230531,2826555.51640638
20230601,2857812.5212663044
20230602,2921846.0593827595
20230605,2912235.3013795246
20230606,2933179.7600663533
20230607,2966261.275187813
20230608,2963177.692225777
20230609,2952416.468196236
20230612,2959126.0071748127
20230613,2969851.9950440754
20230614,2947850.6245530476
20230615,2970208.5945771565
20230616,2954466.5206483235
20230620,2894116.490474068
20230621,2899248.7561066975
20230622,2895219.4068253865
20230623,2871041.3373826374
20230626,2878046.9776948323
20230627,2887000.3895371784
20230628,2903165.0407060017
20230629,2927234.722239815
20230630,2949201.911479317
20230703,2951581.6877244343
20230705,2939569.503794991
20230706,2859143.250315987
20230707,2854049.9310792317
