,0
0,-38839.89969718363
1,-3184.2671461715363
2,28878.301351513015
3,-17633.58923121658
4,22996.591544555733
5,-10610.47164608771
6,16069.04266813281
7,20261.384878303623
8,4839.591716915136
9,-1502.2308652191423
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,315.668522819411
29,-116.91134141921066
30,343.6888749937061
31,4323.268562053796
32,-3546.02699136734
33,959.5227654837072
34,-2120.426864875946
35,-15.840959103079513
36,-17027.21780701424
37,13831.088392843492
38,-12213.728962955764
39,11702.656981920358
40,9502.214730035746
41,-1596.7687792242505
42,26247.93396638101
43,907.625644771615
44,6327.688773551956
45,2674.325583333848
46,-1541.2422369287815
47,0.0
48,-478.3876486583613
49,-1020.1510963479523
50,-1534.9928055955097
51,-320.96170655614696
52,-148.50929745147005
53,-1277.41008755262
54,657.7722573012579
55,-4149.423824079568
56,-423.57214339869097
57,-452.9486609303858
58,0.0
59,0.0
60,0.0
61,0.0
