,0
0,1554986.462890625
1,1550274.7058284758
2,1552478.7495990754
3,1559257.9053577427
4,1558068.8680515292
5,1558068.8680515292
6,1558068.8680515292
7,1558068.8680515292
8,1557723.2433124548
9,1553887.8553020484
10,1554335.0992855073
11,1559553.0471271516
12,1558863.52910347
13,1558863.52910347
14,1558863.52910347
15,1558863.52910347
16,1558863.52910347
17,1558863.52910347
18,1558863.52910347
19,1558863.52910347
20,1558863.52910347
21,1561600.661734009
22,1560280.3316251757
23,1559948.84543705
24,1559948.84543705
25,1559948.84543705
26,1559948.84543705
27,1559948.84543705
28,1559948.84543705
29,1559948.84543705
30,1559948.84543705
31,1559948.84543705
32,1559948.84543705
33,1559948.84543705
34,1559948.84543705
35,1559948.84543705
36,1559948.84543705
37,1559948.84543705
38,1559948.84543705
39,1559948.84543705
40,1559948.84543705
41,1559948.84543705
42,1559948.84543705
43,1559948.84543705
44,1559948.84543705
45,1559948.84543705
46,1559948.84543705
47,1559948.84543705
48,1559948.84543705
49,1559948.84543705
50,1559948.84543705
51,1559948.84543705
52,1559948.84543705
53,1559948.84543705
54,1559948.84543705
55,1559948.84543705
56,1559948.84543705
57,1559948.84543705
58,1559948.84543705
59,1559948.84543705
60,1559948.84543705
61,1559948.84543705
62,1559948.84543705
