,0
0,1077584.998798132
1,1072091.885257391
2,1081394.319453329
3,1078417.5375747757
4,1074380.1283235112
5,1080943.9438961297
6,1068497.6786271057
7,1070064.8159096641
8,1068887.4257979393
9,1069438.8166807138
10,1067292.597704523
11,1067267.9681027222
12,1068933.657597313
13,1072432.4056465875
14,1073504.5687263221
15,1078112.732738907
16,1074097.3710466977
17,1079098.5162295362
18,1074588.591102915
19,1074453.6294685306
20,1074955.0903134842
21,1067186.3308179455
22,1061763.547851103
23,1057789.2475688476
24,1056403.5368780138
25,1074646.5455031435
26,1079123.6824718323
27,1103637.3543497315
28,1107248.694492897
29,1107346.1504468631
30,1118968.7181110212
31,1125622.5589008313
32,1124833.515195265
33,1124455.8296728649
34,1121229.3046317655
35,1124343.9245106678
36,1126127.8808807353
37,1134344.1526454906
38,1138233.4948448162
39,1138520.4894870738
40,1134535.267755888
41,1129193.134003065
42,1127201.6789497356
43,1126779.445589445
44,1129549.034469984
45,1131309.46090164
46,1145711.100996397
47,1144134.3621829967
48,1150439.5402320842
49,1154656.9106506328
50,1165267.1108650188
51,1154379.7518810253
52,1156622.808706663
53,1153918.7431014995
54,1156245.0846351604
55,1163292.8096069316
56,1160447.2996829967
57,1157173.0190490703
58,1157081.435648344
59,1157686.4078372936
60,1148432.856478117
61,1148968.7113098125
62,1142063.0177711467
