,0
0,-5466.1589984665625
1,3584.1970568008255
2,103.90462900931016
3,443.3715846501291
4,-1657.3777662087232
5,-4170.104718400864
6,-11068.834474395728
7,10491.63342765416
8,-10077.926035995362
9,-3031.1525917721447
10,19223.02943623741
11,-3240.730941738235
12,11484.404868131736
13,17056.943768222816
14,-1192.133208133746
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,100.97816042136401
23,-78.4367377012968
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,-249.174871572759
38,252.5890649908688
39,910.4072818341665
40,1804.0755143738352
41,-585.9418917847797
42,-2074.798320743488
43,989.0632207544986
44,-69.01895331963897
45,2280.278915029485
46,-826.7365292948671
47,4518.39629161451
48,3067.339669851586
49,434.8369413432665
50,810.4119238757994
51,6595.890412338311
52,-1964.4848316365387
53,-1420.2928784466349
54,-870.4007855853997
55,-26.070841991342604
56,-1109.6703744202387
57,-524.5025018709712
58,637.8034762213938
59,-1619.4303769879043
60,1213.299697927665
61,1901.6832054788247
