,0
0,296.99903911631554
1,2173.8388201687485
2,2090.190812126035
3,-3469.4213447645307
4,2498.321715131402
5,978.9628144814633
6,927.7409491445869
7,515.2617639689706
8,1761.1850364767015
9,-3943.862028209958
10,-434.38062760955654
11,-1097.7202229774557
12,5141.872304176446
13,4141.091492683161
14,-544.5747307895217
15,242.0732335089706
16,-76.63943261280656
17,398.76355910487473
18,-83.2308111898601
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,1136.7616504989564
37,-292.70981029537506
38,-51.97913989215158
39,-172.08617210038938
40,0.0
41,0.0
42,0.0
43,504.1203538014088
44,-438.14921268145554
45,-179.3540432320442
46,941.7690722772386
47,-307.9192396667786
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,1017.9061483610421
54,1268.7064560470171
55,-2774.7735407468863
56,-979.5200069947168
57,-3017.148040962871
58,-397.55625659180805
59,0.0
60,0.0
61,0.0
