,0
0,1166974.502919197
1,1163017.6651449432
2,1166601.862201744
3,1166705.7668307533
4,1167149.1384154034
5,1165491.7606491947
6,1161321.6559307938
7,1150252.8214563981
8,1160744.4548840523
9,1150666.528848057
10,1147635.3762562848
11,1166858.4056925222
12,1163617.674750784
13,1175102.0796189157
14,1192159.0233871385
15,1190966.8901790048
16,1190966.8901790048
17,1190966.8901790048
18,1190966.8901790048
19,1190966.8901790048
20,1190966.8901790048
21,1190966.8901790048
22,1190966.8901790048
23,1191067.8683394261
24,1190989.4316017248
25,1190989.4316017248
26,1190989.4316017248
27,1190989.4316017248
28,1190989.4316017248
29,1190989.4316017248
30,1190989.4316017248
31,1190989.4316017248
32,1190989.4316017248
33,1190989.4316017248
34,1190989.4316017248
35,1190989.4316017248
36,1190989.4316017248
37,1190989.4316017248
38,1190740.256730152
39,1190992.845795143
40,1191903.253076977
41,1193707.328591351
42,1193121.3866995662
43,1191046.5883788227
44,1192035.6515995772
45,1191966.6326462575
46,1194246.911561287
47,1193420.1750319921
48,1197938.5713236067
49,1201005.9109934582
50,1201440.7479348015
51,1202251.1598586773
52,1208847.0502710156
53,1206882.565439379
54,1205462.2725609324
55,1204591.871775347
56,1204565.8009333557
57,1203456.1305589355
58,1202931.6280570645
59,1203569.4315332859
60,1201950.001156298
61,1203163.3008542256
62,1205064.9840597045
