,0
0,1462469.1538944244
1,1440639.465371252
2,1437455.1982250805
3,1466333.4995765935
4,1448699.910345377
5,1471696.5018899327
6,1461086.030243845
7,1477155.0729119778
8,1497416.4577902814
9,1502256.0495071965
10,1500753.8186419774
11,1500753.8186419774
12,1500753.8186419774
13,1500753.8186419774
14,1500753.8186419774
15,1500753.8186419774
16,1500753.8186419774
17,1500753.8186419774
18,1500753.8186419774
19,1500753.8186419774
20,1500753.8186419774
21,1500753.8186419774
22,1500753.8186419774
23,1500753.8186419774
24,1500753.8186419774
25,1500753.8186419774
26,1500753.8186419774
27,1500753.8186419774
28,1500753.8186419774
29,1501069.4871647968
30,1500952.5758233776
31,1501296.2646983713
32,1505619.533260425
33,1502073.5062690577
34,1503033.0290345415
35,1500912.6021696655
36,1500896.7612105624
37,1483869.5434035482
38,1497700.6317963917
39,1485486.902833436
40,1497189.5598153563
41,1506691.774545392
42,1505095.0057661678
43,1531342.9397325488
44,1532250.5653773204
45,1538578.2541508724
46,1541252.5797342062
47,1539711.3374972774
48,1539711.3374972774
49,1539232.949848619
50,1538212.798752271
51,1536677.8059466756
52,1536356.8442401194
53,1536208.334942668
54,1534930.9248551154
55,1535588.6971124166
56,1531439.273288337
57,1531015.7011449384
58,1530562.752484008
59,1530562.752484008
60,1530562.752484008
61,1530562.752484008
62,1530562.752484008
